node_id,name,jurisdiction,company_type,address,incorporation_date,inactivation_date,dorm_date,status,struck_off_date,country_codes,sourceID,valid_until,term,origin,valid_until_year,incorporation_date_form,incorporation_year,inactivation_date_form,inactivation_year,dorm_date_form,dorm_date_year,struck_off_date_form,struck_off_date_year,avg_officers,years_operative,tax_haven,avg_colombians,name_2,type,subtype
85048163,Q (QUINONEZ) CONTRACTOR,AW,NA,NA,04-JUN-2015,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,QUINONEZ,Officer,2016-12-31,2015-06-03T22:00:00Z,2015,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.9467057164997913,1,-0.1625561491524927,Q (QUINONEZ) CONTRACTOR,B2BC,Contractor
85048970,QUINONEZ CONTRACTOR VBA,AW,NA,NA,07-DEC-2015,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,QUINONEZ,Officer,2016-12-31,2015-12-06T23:00:00Z,2015,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.9467057164997913,1,-0.1625561491524927,QUINONEZ CONTRACTOR VBA,B2BC,Contractor
101735934,"TRADEMARK HOLDING, CORP.",BRB,NA,NA,22-MAY-2012,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,QUINONEZ,Officer,2016-12-31,2012-05-21T22:00:00Z,2012,NA,NA,NA,NA,NA,NA,0.10755843357727765,-0.6482272549911702,1,-0.1625561491524927,"TRADEMARK HOLDING, CORP.",B2BC,Dealer
147604,"Mint Leaf, Ltd.",BVI,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",18-APR-2007,NA,NA,Struck / Defunct / Deregistered,NA,VGB,Offshore Leaks,2010,QUINONES,Officer,2010-12-31,2007-04-17T22:00:00Z,2007,NA,NA,NA,NA,NA,NA,1.0502054776412204,-0.7477200754940438,1,-0.1625561491524927,"Mint Leaf, Ltd.",B2BC,Food
147605,"My Victoria, Ltd.",BVI,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",18-APR-2007,NA,NA,Struck / Defunct / Deregistered,NA,VGB,Offshore Leaks,2010,QUINONES,Officer,2010-12-31,2007-04-17T22:00:00Z,2007,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.7477200754940438,1,-0.1625561491524927,"My Victoria, Ltd.",B2BC,Dealer
82008568,Energia Austral Joint Venture Limited,BM,NA,NA,31-MAR-2008,NA,NA,NA,NA,BMU,Paradise Papers - Appleby,2014,QUINONES,Officer,2014-12-31,2008-03-30T22:00:00Z,2008,NA,NA,NA,NA,NA,NA,0.7359897962865729,-0.4492416139854228,1,-0.1625561491524927,Energia Austral Joint Venture Limited,B2BC,Contractor
82016486,South America Energy (Bermuda) Limited,BM,NA,NA,02-DEC-2011,NA,NA,NA,NA,BMU,Paradise Papers - Appleby,2014,QUINONES,Officer,2014-12-31,2011-12-01T23:00:00Z,2011,NA,NA,NA,NA,NA,NA,-0.4423190087933557,-0.7477200754940438,1,-0.1625561491524927,South America Energy (Bermuda) Limited,B2B,Wholesale  Dealer
85049999,L.E. MANPOWER SERVICES,AW,NA,NA,01-NOV-2016,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,QUINONES,Officer,2016-12-31,2016-10-31T23:00:00Z,2016,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-1.046198537002665,1,-0.1625561491524927,L.E. MANPOWER SERVICES,B2BC,Employment Agency
100313983,BAR-VEN JEWELLERY STORE LIMITED,BRB,NA,NA,21-JUL-1997,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,QUINONES,Officer,2016-12-31,1997-07-20T22:00:00Z,1997,NA,NA,NA,NA,NA,NA,-0.20665724777736996,0.8441650525519353,1,-0.1625561491524927,BAR-VEN JEWELLERY STORE LIMITED,B2BC,Dealer
10159477,DEIMLERR CONSULTANTS GROUP S.A.,PMA,NA,ANA MARIA SERRANO BARONA DIAG 127 B NO. 72-26; KALATRABA; BOGOTA COLOMBIA,01-AUG-2012,NA,NA,Active,NA,COL,Panama Papers,2015,ROSERO,Officer,2015-12-31,2012-07-31T22:00:00Z,2012,NA,NA,NA,NA,NA,NA,NA,-0.7477200754940438,1,NA,DEIMLERR CONSULTANTS GROUP S.A.,B2BC,Contractor
10066449,FORECO TRADING CORPORATION,BVI,NA,DUPONT-WILLEMIN; ALBERT-LOUIS CASE POSTALE 3194 GENEVE 1121; GENEVA SWITZERLAND,30-MAR-1995,06-NOV-2014,NA,Defaulted,31-OCT-2014,CHE,Panama Papers,2015,ROSERO,Officer,2015-12-31,1995-03-29T22:00:00Z,1995,2014-11-05T23:00:00Z,2014,NA,NA,2014-10-30T23:00:00Z,2014,-0.6465592016738766,0.8441650525519353,1,-0.1625561491524927,FORECO TRADING CORPORATION,B2B,Wholesale  Dealer
85038820,THARA CONSTRUCTION,AW,NA,NA,28-APR-2008,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,ROSERO,Officer,2016-12-31,2008-04-27T22:00:00Z,2008,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.2502559729796754,1,-0.1625561491524927,THARA CONSTRUCTION,B2BC,Contractor
85048389,SPECTRUM PAINTING SERVICES,AW,NA,NA,01-AUG-2015,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,ROSERO,Officer,2016-12-31,2015-07-31T22:00:00Z,2015,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.9467057164997913,1,-0.1625561491524927,SPECTRUM PAINTING SERVICES,B2BC,Painter
85049646,A.MAYA'S BON FRIO VBA - AL MAYA'S FRESCO HEALTY FOOD DELIVERY,AW,NA,NA,24-JUN-2014,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,ROSERO,Officer,2016-12-31,2014-06-23T22:00:00Z,2014,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.8472128959969176,1,-0.1625561491524927,A.MAYA'S BON FRIO VBA - AL MAYA'S FRESCO HEALTY FOOD DELIVERY,B2BC,Food
10137627,O&G Investment Enterprises Inc.,BVI,NA,MF CONSULTING LTD EDIFICIO LOS FRAILES; NIVEL PLANTA BAJA (PB) OFICINA 1; CALLE LA GUAIRITA URBANIZACION CHUAO CARACAS 1060 REPUBLICA BOLIVARIANA DE VENEZUELA,20-APR-2009,09-NOV-2010,NA,Defaulted,31-OCT-2010,VEN,Panama Papers,2015,VALERO,Officer,2015-12-31,2009-04-19T22:00:00Z,2009,2010-11-08T23:00:00Z,2010,NA,NA,2010-10-30T22:00:00Z,2010,NA,-0.9467057164997913,1,NA,O&G Investment Enterprises Inc.,B2BC,Residential/Commercial
129343,CANBERRA OFFSHORE LIMITED,BVI,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",11-MAR-1999,NA,NA,Struck / Defunct / Deregistered,NA,VGB,Offshore Leaks,2010,VALERO,Officer,2010-12-31,1999-03-10T23:00:00Z,1999,NA,NA,NA,NA,NA,NA,0.10755843357727765,0.04822248852894567,1,-0.1625561491524927,CANBERRA OFFSHORE LIMITED,B2BC,Contractor
85047145,"FUNDACION BOLIVARIANA ""TODOS POR LA VIDA""",AW,NA,NA,19-AUG-2014,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2014-08-18T22:00:00Z,2014,NA,NA,NA,NA,NA,NA,1.0502054776412204,-0.8472128959969176,1,-0.1625561491524927,"FUNDACION BOLIVARIANA ""TODOS POR LA VIDA""",PUB,Community Association
85003840,VAGON ENTERPRISES N.V.,AW,NA,NA,20-OCT-1980,NA,NA,NA,09-JUL-1990,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1980-10-19T23:00:00Z,1980,NA,NA,NA,NA,1990-07-08T22:00:00Z,1990,-0.22364187920194548,2.535543001100788,1,-0.1625561491524927,VAGON ENTERPRISES N.V.,B2BC,Dealer
85006567,GERALD FOOD INCORPORATED N.V.,AW,NA,NA,04-MAY-1987,NA,NA,NA,26-OCT-1992,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1987-05-03T22:00:00Z,1987,NA,NA,NA,NA,1992-10-25T23:00:00Z,1992,-0.5208729291320175,1.8390932575806722,1,-0.1625561491524927,GERALD FOOD INCORPORATED N.V.,B2BC,Food
85036727,KIBAIMA PETSHOP N.V. - KIBAIMA PETSHOP,AW,NA,NA,01-APR-2005,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2005-03-31T22:00:00Z,2005,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.04822248852894567,1,-0.1625561491524927,KIBAIMA PETSHOP N.V. - KIBAIMA PETSHOP,B2BC,Dealer
85039666,BLUE SEA HOLDING N.V.,AW,NA,NA,05-NOV-2008,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2008-11-04T23:00:00Z,2008,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.2502559729796754,1,-0.1625561491524927,BLUE SEA HOLDING N.V.,B2BC,Dealer
85045144,STICHTING EMETERIO ANGELA EN ISABEL OSMA,AW,NA,NA,03-APR-2013,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2013-04-02T22:00:00Z,2013,NA,NA,NA,NA,NA,NA,0.7359897962865729,-0.7477200754940438,1,-0.1625561491524927,STICHTING EMETERIO ANGELA EN ISABEL OSMA,B2BC,Residential/Commercial
85045824,FUNDACION BIBA FELIS,AW,NA,NA,16-SEP-2013,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2013-09-15T22:00:00Z,2013,NA,NA,NA,NA,NA,NA,0.4217741149319253,-0.7477200754940438,1,-0.1625561491524927,FUNDACION BIBA FELIS,PUB,Community Association
85047550,WHITE LION FUNDING N.V.,AW,NA,NA,15-DEC-2014,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2014-12-14T23:00:00Z,2014,NA,NA,NA,NA,NA,NA,-0.6256114895835668,-0.8472128959969176,1,-0.1625561491524927,WHITE LION FUNDING N.V.,B2BC,Financial Services
85012337,VILLA MAGNA CONSULTANT A.V.V.,AW,NA,NA,18-OCT-1991,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1991-10-17T23:00:00Z,1991,NA,NA,NA,NA,NA,NA,-0.2549981218319311,1.4411219755691775,1,-0.1625561491524927,VILLA MAGNA CONSULTANT A.V.V.,B2BC,Contractor
85027119,MADUSHI STARS SPORTVERENIGING,AW,NA,NA,03-FEB-2000,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2000-02-02T23:00:00Z,2000,NA,NA,NA,NA,NA,NA,0.10755843357727765,0.5456865910433142,1,-0.1625561491524927,MADUSHI STARS SPORTVERENIGING,B2BC,Dealer
85044746,BATIDOS RADIN,AW,NA,NA,01-JAN-2013,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2012-12-31T23:00:00Z,2013,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.7477200754940438,1,-0.1625561491524927,BATIDOS RADIN,B2BC,Contractor
85043198,SPORTVERENIGING ESTRELLA,AW,NA,NA,25-JAN-1965,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1965-01-24T23:00:00Z,1965,NA,NA,NA,NA,NA,NA,-0.49670249210473705,4.027935308643893,1,-0.1625561491524927,SPORTVERENIGING ESTRELLA,B2C,Health and Beauty
85039588,VISUAL MERCHANDISING ARUBA,AW,NA,NA,01-OCT-2008,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2008-09-30T22:00:00Z,2008,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.2502559729796754,1,-0.1625561491524927,VISUAL MERCHANDISING ARUBA,B2BC,Dealer
85043144,LUXE ARUBA,AW,NA,NA,01-NOV-2011,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2011-10-31T23:00:00Z,2011,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.5487344344882965,1,-0.1625561491524927,LUXE ARUBA,B2BC,Dealer
85043584,VMARUBA N.V.,AW,NA,NA,31-JAN-2012,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2012-01-30T23:00:00Z,2012,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.6482272549911702,1,-0.1625561491524927,VMARUBA N.V.,B2BC,Dealer
85043585,LXARUBA N.V.,AW,NA,NA,31-JAN-2012,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,2012-01-30T23:00:00Z,2012,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-0.6482272549911702,1,-0.1625561491524927,LXARUBA N.V.,B2BC,Dealer
85015272,MARWANI GOLDFIELDS A.V.V.,AW,NA,NA,27-MAY-1993,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1993-05-26T22:00:00Z,1993,NA,NA,NA,NA,NA,NA,0.05518915335150309,1.24213633456343,1,-0.1625561491524927,MARWANI GOLDFIELDS A.V.V.,B2BC,Dealer
85015295,BONGOLD A.V.V.,AW,NA,NA,31-MAY-1993,NA,NA,NA,31-DEC-2009,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1993-05-30T22:00:00Z,1993,NA,NA,NA,NA,2009-12-30T23:00:00Z,2009,-0.16738028760803902,1.24213633456343,1,-0.1625561491524927,BONGOLD A.V.V.,B2BC,Dealer
85016619,CARDIGAN INTERNATIONAL A.V.V.,AW,NA,NA,09-FEB-1994,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1994-02-08T23:00:00Z,1994,NA,NA,NA,NA,NA,NA,-0.1383494909611422,1.1426435140605564,1,-0.1625561491524927,CARDIGAN INTERNATIONAL A.V.V.,B2B,Wholesale  Dealer
85017663,FLOWERDALE INTERNATIONAL AVV,AW,NA,NA,22-SEP-1994,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,VALERO,Officer,2016-12-31,1994-09-21T22:00:00Z,1994,NA,NA,NA,NA,NA,NA,-0.1383494909611422,1.1426435140605564,1,-0.1625561491524927,FLOWERDALE INTERNATIONAL AVV,B2BC,Dealer
101740276,PASTEN MANAGEMENT LTD.,BRB,NA,NA,29-FEB-2016,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,VALERO,Officer,2016-12-31,2016-02-28T23:00:00Z,2016,NA,NA,NA,NA,NA,NA,0.4217741149319253,-1.046198537002665,1,-0.1625561491524927,PASTEN MANAGEMENT LTD.,B2BC,Contractor
101734158,DETENTE CORPORATION,BRB,NA,NA,03-JAN-2011,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,VALERO,Officer,2016-12-31,2011-01-02T23:00:00Z,2011,NA,NA,NA,NA,NA,NA,0.10755843357727765,-0.5487344344882965,1,-0.1625561491524927,DETENTE CORPORATION,B2BC,Contractor
101740277,PORDENONE GROUP LTD.,BRB,NA,NA,29-FEB-2016,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,VALERO,Officer,2016-12-31,2016-02-28T23:00:00Z,2016,NA,NA,NA,NA,NA,NA,0.10755843357727765,-1.046198537002665,1,-0.1625561491524927,PORDENONE GROUP LTD.,B2BC,Contractor
101740443,BEE CONCEPT OPERATIONS INC.,BRB,NA,NA,25-APR-2016,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,VALERO,Officer,2016-12-31,2016-04-24T22:00:00Z,2016,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-1.046198537002665,1,-0.1625561491524927,BEE CONCEPT OPERATIONS INC.,B2BC,Contractor
55071496,Freelancer Traveler Ltd,MLT,NA,NA,22-FEB-2016,NA,NA,NA,NA,MLT,Paradise Papers - Malta corporate registry,2016,VALERO,Officer,2016-12-31,2016-02-21T23:00:00Z,2016,NA,NA,NA,NA,NA,NA,NA,-1.046198537002665,1,NA,Freelancer Traveler Ltd,B2BC,Travel Agent
240031701,RASKOLL INVESTMENTS LIMITED,BVI,Business Corporation,NA,12-JUL-2000,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,VALERO,Officer,2018-12-31,2000-07-11T22:00:00Z,2000,NA,NA,NA,NA,NA,NA,NA,0.7446722320490615,1,NA,RASKOLL INVESTMENTS LIMITED,B2BC,Residential/Commercial
240031702,ROSVAT OVERSEAS LIMITED,BVI,Business Corporation,NA,15-MAY-2002,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,VALERO,Officer,2018-12-31,2002-05-14T22:00:00Z,2002,NA,NA,NA,NA,NA,NA,NA,0.5456865910433142,1,NA,ROSVAT OVERSEAS LIMITED,B2BC,Referral Services
240031703,INTERACTIVOS SECURITIES INC.,BVI,Business Corporation,NA,02-APR-2003,NA,NA,Active,NA,VGB,"Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)",2018,VALERO,Officer,2018-12-31,2003-04-01T22:00:00Z,2003,NA,NA,NA,NA,NA,NA,NA,0.44619377054044046,1,NA,INTERACTIVOS SECURITIES INC.,B2BC,Financial Services
101728623,GREENFIELD INVESTMENTS LIMITED,BRB,NA,NA,27-APR-2007,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,CURREA,Officer,2016-12-31,2007-04-26T22:00:00Z,2007,NA,NA,NA,NA,NA,NA,0.3589309786609957,-0.15076315247680172,1,-0.1625561491524927,GREENFIELD INVESTMENTS LIMITED,B2BC,Residential/Commercial
10066133,TORRIJOS Y ASOCIADOS (BVI) LTD.,BVI,NA,"TORRIJOS Y ASOCIADOS P.O. BOX 0831-01849 PAITILLA, PANAMA REPUBLIC OF PANAMA *S.I.*",03-JAN-1995,NA,NA,Active,NA,PAN,Panama Papers,2015,TORRIJOS,Officer,2015-12-31,1995-01-02T23:00:00Z,1995,NA,NA,NA,NA,NA,NA,-0.7453127015281945,0.943657873054809,1,-0.1625561491524927,TORRIJOS Y ASOCIADOS (BVI) LTD.,B2BC,Entertainment Services
55081374,SYCE INVESTMENTS LIMITED,MLT,NA,NA,04-SEP-2013,NA,NA,NA,NA,MLT,Paradise Papers - Malta corporate registry,2016,TORRIJOS,Officer,2016-12-31,2013-09-03T22:00:00Z,2013,NA,NA,NA,NA,NA,NA,NA,-0.7477200754940438,1,NA,SYCE INVESTMENTS LIMITED,B2BC,Residential/Commercial
85048865,PIKTARTSTUDIO VBA,AW,NA,NA,10-NOV-2015,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,ELIECER,Officer,2016-12-31,2015-11-09T23:00:00Z,2015,NA,NA,NA,NA,NA,NA,-0.5208729291320175,-0.9467057164997913,1,-0.1625561491524927,PIKTARTSTUDIO VBA,B2BC,Instruction
85033266,STICHTING CARIBBEAN TAEKWONDO INSTITUTE,AW,NA,NA,16-AUG-2004,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,ELIECER,Officer,2016-12-31,2004-08-15T22:00:00Z,2004,NA,NA,NA,NA,NA,NA,0.10755843357727765,0.14771530903181937,1,-0.1625561491524927,STICHTING CARIBBEAN TAEKWONDO INSTITUTE,B2BC,Instruction
85049507,RUMBA MANDARIN DISCOTK ARUBA,AW,NA,NA,19-MAY-2016,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,ELIECER,Officer,2016-12-31,2016-05-18T22:00:00Z,2016,NA,NA,NA,NA,NA,NA,-0.20665724777736996,-1.046198537002665,1,-0.1625561491524927,RUMBA MANDARIN DISCOTK ARUBA,B2BC,Food
85033655,NEW TIRE REPAIR SHOP,AW,NA,NA,08-NOV-2004,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,ELIECER,Officer,2016-12-31,2004-11-07T23:00:00Z,2004,NA,NA,NA,NA,NA,NA,-0.5208729291320175,0.14771530903181937,1,-0.1625561491524927,NEW TIRE REPAIR SHOP,B2BC,Repair/ Service/Maintenance
10016288,"EL COPO INVESTMENTS, S.A.",PMA,NA,"MIGUEL A. DUEÑAS CALLE EL ESPINO LA CEIBA DE GUADALUPE SAN SALVADOR, EL SALVADOR",12-OCT-1999,13-DEC-2010,NA,Dissolved,15-JAN-2013,SLV,Panama Papers,2015,SOLER,Officer,2015-12-31,1999-10-11T22:00:00Z,1999,2010-12-12T23:00:00Z,2010,NA,NA,2013-01-14T23:00:00Z,2013,0.4217741149319253,0.04822248852894567,1,-0.1625561491524927,"EL COPO INVESTMENTS, S.A.",B2BC,Residential/Commercial
10033020,TAXIDRIVER LTD.,SEY,NA,CR. HUMBERTO CAPOTE CORONALE BRANDZEN 1961 - OF. 1007; MONTEVIDEO; URUGUAY MONTEVIDEO URUGUAY,26-MAR-2012,NA,NA,Active,NA,URY,Panama Papers,2015,SOLER,Officer,2015-12-31,2012-03-25T22:00:00Z,2012,NA,NA,NA,NA,NA,NA,0.26466627425460143,-0.7477200754940438,1,-0.1625561491524927,TAXIDRIVER LTD.,B2BC,Auto
10050039,"CORPORACION CORBY, S.A.",PMA,NA,MOSSACK FONSECA & CO. (PERU) CORP. SAFFREY SQUARE SUITE 205; BANK LANE P. O. BOX N-8188 NASSAU; BAHAMAS **S.I.**,21-JAN-2004,17-SEP-2015,NA,In transition,15-JUL-2017,BHS,Panama Papers,2015,SOLER,Officer,2015-12-31,2004-01-20T23:00:00Z,2004,2015-09-16T22:00:00Z,2015,NA,NA,2017-07-14T22:00:00Z,2017,NA,0.04822248852894567,1,NA,"CORPORACION CORBY, S.A.",B2BC,Dealer
82013647,Frontier Trust,KY,NA,NA,20-NOV-1992,NA,NA,NA,NA,NA,Paradise Papers - Appleby,2014,SOLER,Officer,2014-12-31,1992-11-19T23:00:00Z,1992,NA,NA,NA,NA,NA,NA,-0.5208729291320175,1.1426435140605564,0,-0.1625561491524927,Frontier Trust,B2BC,Residential/Commercial
85010477,VARIEDADES JOVIS,AW,NA,NA,01-SEP-1990,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,SOLER,Officer,2016-12-31,1990-08-31T22:00:00Z,1990,NA,NA,NA,NA,NA,NA,0.08428319792137785,1.540614796072051,1,-0.1625561491524927,VARIEDADES JOVIS,B2BC,Dealer
85025541,MAVERICK REAL ESTATE N.V.,AW,NA,NA,20-AUG-1999,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,SOLER,Officer,2016-12-31,1999-08-19T22:00:00Z,1999,NA,NA,NA,NA,NA,NA,-0.8001757570028155,0.6451794115461879,1,-0.1625561491524927,MAVERICK REAL ESTATE N.V.,B2BC,Real Estate Dealer
85018685,INTERPAN NV,AW,NA,NA,03-MAY-1995,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,SOLER,Officer,2016-12-31,1995-05-02T22:00:00Z,1995,NA,NA,NA,NA,NA,NA,-0.635133176897344,1.0431506935576826,1,-0.1625561491524927,INTERPAN NV,B2BC,Food
85018156,C.S. COMPANY AVV (I.L.),AW,NA,NA,12-JAN-1995,NA,NA,NA,NA,NA,Paradise Papers - Aruba corporate registry,2016,SOLER,Officer,2016-12-31,1995-01-11T23:00:00Z,1995,NA,NA,NA,NA,NA,NA,0.5217518317265859,1.0431506935576826,1,-0.1625561491524927,C.S. COMPANY AVV (I.L.),B2BC,Dealer
101739269,SUNNY BRANDS INVESTMENTS LTD.,BRB,NA,NA,27-MAR-2015,NA,NA,NA,NA,BRB,Paradise Papers - Barbados corporate registry,2016,SOLER,Officer,2016-12-31,2015-03-26T23:00:00Z,2015,NA,NA,NA,NA,NA,NA,0.10755843357727765,-0.9467057164997913,1,-0.1625561491524927,SUNNY BRANDS INVESTMENTS LTD.,B2BC,Residential/Commercial
100605813,SOLER TOURISTE LIMITED.,BRB,NA,NA,28-SEP-1989,NA,NA,NA,NA,GBR,Paradise Papers - Barbados corporate registry,2016,SOLER,Officer,2016-12-31,1989-09-27T23:00:00Z,1989,NA,NA,NA,NA,NA,NA,1.0502054776412204,1.6401076165749249,1,-0.1625561491524927,SOLER TOURISTE LIMITED.,B2BC,Travel Agent
240371243,ABBRACCI LTD,BVI,Business Corporation,NA,30-MAY-2014,NA,NA,Active,NA,VGB,Pandora Papers - Fidelity Corporate Services,2018,SOLER,Officer,2018-12-31,2014-05-29T22:00:00Z,2014,NA,NA,NA,NA,NA,NA,1.0502054776412204,-0.6482272549911702,1,-0.1625561491524927,ABBRACCI LTD,B2BC,Dealer
55004959,MALTA UNIVERSITY BROADCASTING LIMITED,MLT,NA,NA,25-NOV-1992,NA,NA,NA,NA,MLT,Paradise Papers - Malta corporate registry,2016,SOLER,Officer,2016-12-31,1992-11-24T23:00:00Z,1992,NA,NA,NA,NA,NA,NA,NA,1.3416291550663038,1,NA,MALTA UNIVERSITY BROADCASTING LIMITED,B2BC,Entertainment Services
55006339,MALTA UNIVERSITY RESIDENCE LIMITED,MLT,NA,NA,23-DEC-1993,NA,NA,NA,NA,MLT,Paradise Papers - Malta corporate registry,2016,SOLER,Officer,2016-12-31,1993-12-22T23:00:00Z,1993,NA,NA,NA,NA,NA,NA,NA,1.24213633456343,1,NA,MALTA UNIVERSITY RESIDENCE LIMITED,B2BC,Residential/Commercial
55007726,METALLURGICAL SERVICES LIMITED,MLT,NA,NA,31-OCT-1994,NA,NA,Struck Off Following Merger,NA,MLT,Paradise Papers - Malta corporate registry,2016,SOLER,Officer,2016-12-31,1994-10-30T23:00:00Z,1994,NA,NA,NA,NA,NA,NA,NA,1.1426435140605564,1,NA,METALLURGICAL SERVICES LIMITED,B2BC,Contractor
55007865,SURFACE ENGINEERING LIMITED,MLT,NA,NA,18-NOV-1994,NA,NA,Struck Off Following Merger,NA,MLT,Paradise Papers - Malta corporate registry,2016,SOLER,Officer,2016-12-31,1994-11-17T23:00:00Z,1994,NA,NA,NA,NA,NA,NA,NA,1.1426435140605564,1,NA,SURFACE ENGINEERING LIMITED,B2BC,Contractor
55008723,MALTA UNIVERSITY PUBLISHERS LIMITED,MLT,NA,NA,21-FEB-1995,NA,NA,Struck Off Following Merger,NA,MLT,Paradise Papers - Malta corporate registry,2016,SOLER,Officer,2016-12-31,1995-02-20T23:00:00Z,1995,NA,NA,NA,NA,NA,NA,NA,1.0431506935576826,1,NA,MALTA UNIVERSITY PUBLISHERS LIMITED,B2BC,Entertainment Services
55010229,MALTA UNIVERSITY SPORTS COMPLEX LIMITED,MLT,NA,NA,11-OCT-1995,NA,NA,Struck Off Following Merger,NA,MLT,Paradise Papers - Malta corporate registry,2016,SOLER,Officer,2016-12-31,1995-10-10T23:00:00Z,1995,NA,NA,NA,NA,NA,NA,NA,1.0431506935576826,1,NA,MALTA UNIVERSITY SPORTS COMPLEX LIMITED,B2BC,Instruction
