search_address,api_address,countryode,lat,lon,nr_matches,match_level
8 AVENIDA A 17 64 ZONA 13 COL AURORA 1 GUATEMALA GUATEMALA,"17-36, 17 Avenida A, Guatemala City, Ciudad Guatemala, Guatemala, Guatemala",GTM,14.634706,-90.502381,3,building  
3AV 18 81 ZONA 14 EDIFICIO BELLAGIO APTO 904 GUATEMALA GUATEMALA,"Guatemala City, Ciudad Guatemala, Guatemala, Guatemala",GTM,14.64072,-90.51327,3,city  
SIERRA LEONA NO 345 LOMAS BARRIACO MEXICO,"Las Lomas, Álamos, Sonora, Mexico",MEX,27.08774,-109.09826,5,city  
ANTIGUO CAMINO AL OLIVO 114 TORRE E2 MPH2 MÉXICO D F MEXICO,"8, Privada Camino Del Olivo, Manzanillo, Manzanillo, Colima, Mexico",MEX,19.110126,-104.348493,10,building  
PUERTO DE GIJON 113 COLONIA ARBIDE 37360 LEON GUANAJUATO MEXICO,"León, León, Guanajuato, Mexico",MEX,21.127738,-101.672015,1,city  
PROLG JUÁREZ 2507 PLAZA DE TOROS GUANAJUATO LEÓN 37450 MEXICO,"Plaza De Toros, Zacazonapan, Zacazonapan, México, 51160, Mexico",MEX,19.070303,-100.258469,10,street  
JACINTO LARA 143 APT 301 SAN ISIDRO LIMA 27 PERU PERÚ,"Peru, Miami County, Indiana, USA",PER,40.756361,-86.067797,10,city  
CALLE 4B 38 09 CALI COLOMBIA COLOMBIA,NA,NA,NA,NA,5,NA
AVE 4 NORTE 4N 46 CALI COLOMBIA,NA,NA,NA,NA,5,NA
CALLE 121 3A 20 CAPITAL DISTRICT BOGOTA COLOMBIA,"Cerro de los alpes terraza 2, 3A 20, Calle 121, Canteras, UPZs Localidad Usaquén, Localidad Usaquén, Bogota, Bogota, Capital District, RAP (Especial) Central, 110111, Colombia",COL,4.6967044,-74.0262157,1,venue  
CARRERA 3 92 97 APT 201 BOGOTA COLOMBIA,"92, Carrera 3, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.6712618,-74.0398809,2,building  
C BOSQUE DE ZAPATOS 55 COLONIA BOSQUES DE LAS LOMAS MH MEXICO D F MEXICO,"55, Bosque De Duraznos, Bosques de Las Lomas, Mexico City, Benito Juárez, Ciudad de México, 11700, Mexico",MEX,19.403675,-99.242506,10,building  
9A AVENIDA 20 83 ZONA 10 GUATEMALA,"9a Avenida, Colonia Las Maravillas, Zona 10 Mixco, Mixco, Guatemala Department, 01057, Guatemala",GTM,14.6228555,-90.5836223,10,street  
CALLE 121 3A 20 APTO 412 BOGOTA COLOMBIA,"Calle 121, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.706647,-74.07302,1,street  
TRS 5C 127 70 T 3 APTO 501 BOGOTA COLOMBIA,NA,NA,NA,NA,5,NA
TRANS 5C 127 70 APTO 201 TORRE 3 BOGOTA COLOMBIA,"North Point Torre 3, 156 - 56, Avenida Carrera 7, Bogotá, Bogotá, D.C., Bogota D.C., 110531, Colombia",COL,4.732063,-74.023556,3,venue  
3ERA CALLE 24 26 ZONA 15 CONDOMINIO EL REFUGIO GUATEMALA,NA,NA,NA,NA,5,NA
3ERA CALLE 24 46 ZONA 15 CONDOMINIO EL REFUGIO GUATEMALA,NA,NA,NA,NA,5,NA
AVENIDA LOS CHORROS NORTE EDIFICIO SEBUCAN COUNTRY APARTAMENTO ASII CARACAS VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,"Avenida Los Jardines, Caracas, Avila, Distrito Capital, Venezuela",VEN,10.499642,-66.875734,10,street  
C/1RA TERRAZA DEL ARROYO NO 26 CASA NO 1 CUESTA HERMOSA II SANTO DOMINGO DOMINICAN REPUBLIC,"Santo Domingo, Santo Domingo De Guzmán, Distrito Nacional, Dominican Republic",DOM,18.471621,-69.89213,2,city  
AV LUISA CÁCERES DE ARISMENDI RESIDENCIAS CAÑAVERAL PISO 5 APTO A 5 2 NUEVA ESPARTA PAMPATAR 6312 VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,"Avenida Luisa Cáceres de Arismendi, Arismendi, Nueva Esparta, Venezuela",VEN,11.02794,-63.840891,10,street  
SANTA CATALINA 416 COL DEL VALLE MEXICO D F C P 03100 MEXICO,"416, 5 Sur (colonia Del Valle), Del Valle Centro, Mexico City, Benito Juárez, Ciudad de México, 03100, Mexico",MEX,19.387285,-99.17091,10,building  
AV RAUL SCALABRINI ORTIZ 2783 7° 31 BUENOS AIRES ARGENTINA,"Avenida Raúl Scalabrini Ortiz, Villa Crespo, Buenos Aires, Autonomous City of Buenos Aires, Argentina",ARG,-34.602039,-58.442218,10,street  
CALLE CERRO VERDE URBANIZACIÓN CERRO VERDE QUINTA 4 AGUAS MUNICIPIO EL HATILLO MIRANDA CARACAS VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
CALLE CERRO VERDE URBANIZACIÓN CERRO VERDE QUINTA 4 AGUAS MUNICIPIO EL HATILLO MIRANDA CARACAS 1061 VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
RUA DO ROCIO 450 CONDOMINIO ATMOSFERA BLOCO ORIO APTO 102A (VILLA OLIMPO) BRAZIL,"450, Rua Do Rocio, Itaim Bibi, São Paulo, Sao Paulo, Sao Paulo, 04552-000, Brazil",BRA,-23.593695,-46.684935,1,building  
CALLE 98 NO 9 03 OFICINA 902 EDIFICIO TORRE SANCHO BOGOTA COLOMBIA,"9 03, Cl 98, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.679885,-74.041457,1,building  
25 DE MAYO 293 4°B BUENOS AIRES ARGENTINA,"25 de Mayo, Pescopagano, Lanús, Lanús Oeste, Partido de Lanús, Buenos Aires, B1824, Argentina",ARG,-34.7082236,-58.3916127,10,street  
25 DE MAYO 293 4° B BUENOS AIRES ARGENTINA,"25 de Mayo, Pescopagano, Lanús, Lanús Oeste, Partido de Lanús, Buenos Aires, B1824, Argentina",ARG,-34.7082236,-58.3916127,10,street  
AVENUE GASPARD VALLETTE 7 GENEVA 1204 SWITZERLAND,"7, Avenue Gaspard-Vallette, Florissant, Champel, Geneva, 1206, Switzerland",CHE,46.1950407,6.1567754,1,building  
AVE A CON CALLE D EDIFICIO LOMARRIBA APTO 4 A URB COLINAS DE VALLE ARRIBA MIRANDA CARACAS 1060 VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
COLONIA BELLA VISTA 3 CALLE 31 AVENIDA N O CORTÉS SAN PEDRO SULA HONDURAS,"San Pedro Sula, San Pedro Sula, Cortés, Honduras",HND,15.50417,-88.025,1,city  
CALLE 4B 38 09 CALI COLOMBIA,"Calle 4B, Viejo San Fernando, Comuna 19, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",COL,3.429279,-76.5468984,6,street  
CALLE 74 3 57 BOGOTÁ COLOMBIA BOGOTA COLOMBIA,NA,NA,NA,NA,5,NA
AV PPAL COLINAS DE VALLE ARRIBA BLDG FLAMINGO PARK APT 6A CARACAS 1080 VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
201 S BISCAYNE BLVD SUITE 1280 FLORIDA MIAMI UNITED STATES OF AMERICA,"201, South Biscayne Boulevard, Miami Government District, Miami, Miami-Dade County, Florida, 33131, USA",USA,25.771877,-80.18724,2,building  
LA HUALA 5075 CASA 24 LO BARNECHEA SANTIAGO CHILE,"Pasaje La Huala, Puente bajo, Cordillera, Metropolitana, Chile",CHL,-33.55253,-70.551563,1,street  
SANTA BRIGIDA 421 DEPT 54 LAS CONDES SANTIAGO CHILE,NA,NA,NA,NA,5,NA
RUA ALMIRANTE TAMANDARE 136 BAIRRO AMERICA JOINVILLE 89204 140 BRAZIL,"136, Rua Almirante Tamandare, Joinville, Joinville, Santa Catarina, 89204-140, Brazil",BRA,-26.284821,-48.846873,10,building  
MONTEVIDEO 1517 PISO 9 BUENOS AIRES 1018 ARGENTINA,"1018, Basualdo, Mataderos, Buenos Aires, Autonomous City of Buenos Aires, Argentina",ARG,-34.6474,-58.4951,10,building  
AV CARLOS JULIO AROSEMENA KM 21/2 MZ 001 SOLAR 41 FRENTE AL C C ALBAN BORJA CASILLA GUAYAQUIL 09 01 9330 ECUADOR,NA,NA,NA,NA,5,NA
AV CARLOS JULIO AROSEMENA KM 21/2 MZ 001 SOLAR 41 FRENTE AL C C ALBAN BORJA CASILLA GUAYAQUIL 09 01 9330 ECUADOR,NA,NA,NA,NA,5,NA
AV BALBIN 2310 BUENOS AIRES ARGENTINA,"Avenida Balbín, Tandil, Buenos Aires, Argentina",ARG,-37.315544,-59.121252,10,street  
1533 SUNSET DRIVE SUITE 201 SUNSET BUILDING FLORIDA MIAMI 33143 UNITED STATES OF AMERICA,"1533, Sunset Drive, South Miami, Miami, Miami-Dade County, Florida, 33143, USA",USA,25.70456,-80.28357,10,building  
AVENIDA PROVIDENCIA 1 105 SAN ANDRES Y PROVIDENCIA SAN ANDRES COLOMBIA,"Avenida Providencia / Carrera 2, Cartagena Alegre, San Andrés, San Andrés and Providencia, 880008, Colombia",COL,12.5812487,-81.6953193,3,street  
CR 7 140 A 10 APT 701 BOGOTA COLOMBIA,"Carrera 7, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.59268,-74.078506,1,street  
CRA 13 113 94 BOGOTA COLOMBIA,"Carrera 13, La Morada, UPZ Los Cedros, Localidad Usaquén, Bogota, Bogota Capital District - Municipality, RAP (Especial) Central, 110121, Colombia",COL,4.7250152,-74.0381529,10,street  
AK 15 119 52 OFICINA 503 BOGOTÁ COLOMBIA,"119 52, Ak 15, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.699789,-74.042768,10,building  
AK 1 119 52 OFICINA 503 BOGOTÁ COLOMBIA,"Mirador 52, 51a-64, Transversal 3, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.637822,-74.061079,10,venue  
AV 1 SUR CALLE SAN GABRIEL OBARRIO EDIF PRIMAVERA LOCAL 101 PANAMA PANAMA PANAMÁ,NA,NA,NA,NA,5,NA
CALLE LORENZO PALMIREÑO 16 1° 3 VALENCIA 46021 SPAIN,"16, Calle San Lorenzo, Juslapeña, Navarre, 31892, Spain",ESP,42.904923,-1.740089,10,building  
CALLE LOS NOGALES 777 402 SAN ISIDRO PERÚ,"Calle Los Nogales, Orrantia, San Isidro, Province of Lima, Lima Metropolitan Area, Lima, 51015, Peru",PER,-12.0934045,-77.0451121,2,street  
CALLE FRESNO 107 COLONIA CLUB CAMPESTRE GUANAJUATO LEÓN 37120 MEXICO,"Guanajuato City, Guanajuato, Guanajuato, Mexico",MEX,21.021518,-101.255194,1,city  
OCRE BUILDING 2 FLOOR DEPT 2B LOS NARANJOS EL CAFETAL BOLIVARIAN REPUBLIC OF VENEZUELA,"2nd Floor, Susumo Enterprize Building, 96942, Federated States of Micronesia",VEN,7.447979,151.840626,3,building  
P1 ST QTA RAZOS PARELA 2E LA LAGUNITA COUNTRY CLUB BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
CALLE 198 22 81 SANTA FE,"Santa Fe, La Capital, Santa Fe Province, Argentina",,-31.63333,-60.7,10,city  
URB CAURIMARE C DESDE CLL C7 DE LA AVENIDA C PC 10 AL LADO QTA NEVADA PARR EL CAFETAL MUN BARUTA VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,"El Otro Lado, El Hatillo, Miranda, Venezuela",VEN,10.40913,-66.8273,1,city  
POSADAS 1112 2°C BUENOS AIRES 1011 ARGENTINA,"1011, Ayacucho, Recoleta, Buenos Aires, Autonomous City of Buenos Aires, Argentina",ARG,-34.5971,-58.3959,10,building  
AVE GONZALEZ SUAREZ 598 EDIFICIO TORRES DE GUAPULO PH 10 N QUITO ECUADOR,"Quito, Quito, Pichincha, Ecuador",ECU,-0.22985,-78.52495,2,city  
AV BARTOLOMEU MITRE 72/ APT 202 LEBION RIO DE JANEIRO 22 431 002 BRAZIL,"72, Avenida Bartolomeu Mitre, Leblon, Rio de Janeiro, Rio de Janeiro, Rio De Janeiro, 22441-000, Brazil",BRA,-22.986229,-43.222622,5,building  
AVDA LOS SAMANES URB LA FLORIDA RES ISKOHN CARACAS VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,"Caracas, Avila, Distrito Capital, Venezuela",VEN,10.505146,-66.917878,3,city  
CARRERA 41 NO 40 97 APTO 801 BUCARAMANGA COLOMBIA,"Carrera 41, Bucaramanga, Bucaramanga, Santander, Colombia",COL,7.097759,-73.097385,2,street  
EDO CARABOBO MUN SAN DIEGO URB EL MORRO II AV 79 A E CLL 146 Y CLL 144 N R 923 JEYMA CARABOBO VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
CA DEL PASO 33 DOS HERMANAS SEVILLA 41703 SPAIN,"Calle del Paso, Dos Hermanas, Seville, Spain",ESP,37.281444,-5.94054,1,street  
CALLE CIUDAD DE RONDA 8 4 I SEVILLA 41004 SPAIN,"Calle Ciudad de Ronda, El Porvenir, Seville, Seville, Spain",ESP,37.378936,-5.984062,1,street  
94A NO 13 91 OFICINA 403 BOGOTA COLOMBIA,NA,NA,NA,NA,5,NA
AVENIDA DON INFANTE EDIFICIO DON HENRIQUE PISO 7 B PORTUGAL,"Portugal, Portalegre, Portugal",PRT,39.07088,-8.22931,10,city  
CALLE 16B SUR 41 42 EL POBLADO MEDELLIN COLOMBIA,"Calle 16B Sur, Santa María de Los Ángeles, Comuna 14 - El Poblado, Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 050022, Colombia",COL,6.1880674,-75.5755627,4,street  
URBANIZACIÓN LA ARBOLEDA SEC 4 LAS ROSAS CARACAS VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
CRA 7 140 A 10 APTO 901 MONTEARROYO MONTELOMA IV BOGOTA COLOMBIA,"Carrera 7, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.59268,-74.078506,1,street  
6TA TRANSVERSAL DE LOS PALOS GRANDES EDIFICIO RUIDARENA APTO 1B CARACAS VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
EL ARPA 255 ALTO JAHUEL BUIN SANTIAGO CHILE,"El Arpa, Villa Paula Jaraquemada, Viña Portal del Alto, Alto Jahuel, Buin, Provincia de Maipo, Santiago Metropolitan Region, 9500000, Chile",CHL,-33.7325801,-70.6885316,3,street  
CALLE 128 BIS A N°70F39 BOGOTA COLOMBIA,"Calle 128 Bis A, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.71985,-74.087903,7,street  
DIAGONAL 6 13 63 ZONA 10 GUATEMALA GUATEMALA,"Diagonal 6, Oakland, Zone 10, Guatemala City, Guatemala Department, 01010, Guatemala",GTM,14.5985566,-90.5080786,4,street  
KR 18C 123 26 AP 302 BOGOTA DC COLOMBIA,"123, Carrera 18C, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.7039036,-74.0481447,2,building  
COLINAS DE BELLO MONTE CALLE ARAUCA RESIDENCIAS HERMITAGE APT 1 CARACAS VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,"Rampa de Bello Monte, Caracas, Avila, Distrito Capital, Venezuela",VEN,10.491146,-66.879416,10,street  
CRA 32B 10 110 VIZCAYA REAL BLOQUE 6 APT 212 ANTIOQUIA MEDELLÍN COLOMBIA,"15 SUR-110, Cr 32b, Medellín, Medellín, Antioquia, Colombia",COL,6.187339,-75.568356,2,building  
R ITABAQUARA 236 PACAEMBU SÃO PAULO SÃO PAULO 01234 020 BRAZIL,"236, Rua Itabaquara, Consolação, São Paulo, Sao Paulo, Sao Paulo, 01234-020, Brazil",BRA,-23.541354,-46.666074,10,building  
R DOS MUNDURUCUS 1932 BATISTA CAMPOS APT 1800 BLOCO B PARÁ BELÉM 66033 718 BRAZIL,"1932, Rua Dos Mundurucus, Belem, Belem, Para, 66033-718, Brazil",BRA,-1.459315,-48.48821,1,building  
TV DR MORAES 727 NAZARÉ PARÁ BELÉM 66045 590 BRAZIL,"727, Travessa Doutor Moraes, Belem, Belem, Para, 66035-125, Brazil",BRA,-1.458962,-48.487479,10,building  
RUA HADDOCK LOBO 1129 APT 151 SAO PAULO 01414 003 BRAZIL,"1129, Rua Haddock Lobo, Jardim Paulista, São Paulo, Sao Paulo, Sao Paulo, 01414-003, Brazil",BRA,-23.561418,-46.665248,1,building  
R ANTÔNIO FRANCISCO ROSA 231 MINAS GERAIS UBERLÂNDIA 38406 064 BRAZIL,"25, R António, Crato, Portalegre, 7430-153, Portugal",BRA,39.285571,-7.644695,10,building  
HERMAN GORTERSTRAAT 8 ORANJESTAD ARUBA,"8, Herman Gorterstraat, Oranjestad Oost, Dakota, Oranjestad (city), Aruba, Netherlands",ABW,12.5128748,-70.02910451622641,1,building  
251 CRANDON BVLD 134 KEY BISCAYNE FLORIDA 33149 UNITED STATES OF AMERICA,NA,NA,NA,NA,5,NA
251 CRANDON BLVD 134 KEY BISCAYNE FLORIDA 33149 UNITED STATES OF AMERICA,"134, Crandon Boulevard, Key Biscayne, Miami-Dade County, Florida, 33149, USA",USA,25.697533,-80.162941,10,building  
LOS ACACIOS 2051 B MIRAFLORES VIÑA DEL MAR CHILE,"Los Acacios, Miraflores Bajo, Miraflores, Viña del Mar, Provincia de Valparaíso, Valparaiso Region, 2520534, Chile",CHL,-33.0271445,-71.5328672,2,street  
LOS ACACIOS 2459 DPTO 501 MIRAFLORES VIÑA DEL MAR CHILE,"Los Acacios, Valparaiso, Valparaíso, De Valparaiso, Chile",CHL,-33.02688,-71.532612,1,street  
LOS ACACIOS 933 B LA REINA SANTIAGO SANTIAGO CHILE,"Pasaje Cerro Los Acacios, Las Lomas de Peñaflor, Peñaflor, Provincia de Talagante, Santiago Metropolitan Region, 9750000, Chile",CHL,-33.60202,-70.8819163,1,street  
AV SAN MARTÍN 2718 7TH FLOOR APT A BUENOS AIRES 1416 ARGENTINA,"2799, Avenida San Martín, La Paternal, Buenos Aires, Autonomous City of Buenos Aires, 1416, Argentina",ARG,-34.602657,-58.46482,10,building  
CARRERA 19A 105 15 AP 302 BOGOTA COLOMBIA,"105, Carrera 19A, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.6926797,-74.0517565,2,building  
CRA 19A 105 15 APT 301 BOGOTA COLOMBIA,"105, Carrera 19A, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.6926797,-74.0517565,2,building  
CALLE SAN ANTONIO 57 3 B TENERIFE SANTA CRUZ SPAIN,"Calle San Antonio, San Cristóbal, San Antonio, La Matanza de Acentejo, Santa Cruz de Tenerife, Canary Islands, 38389, Spain",ESP,28.4374798,-16.4573404,10,street  
CALLE CORVINA NEGRA 55 EL CHORRO MALDONADO URUGUAY,"El Chorro, San Carlos, Maldonado, Uruguay",URY,-34.90205,-54.81281,1,city  
P3 RESIDENCIAS LA LAGUNITA PISO 3 APTO 43 LA LAGUNITA CARACAS VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,NA,NA,NA,NA,5,NA
RUA TOME DE SOUZA 300/501 BELO HORIZONTE 30140 130 BRAZIL,"300, Rua Tome De Souza, Belo Horizonte, Belo Horizonte, Minas Gerais, 30140-131, Brazil",BRA,-19.938295,-43.929381,2,building  
AUTOPISTA NORTE KM 19 COST OCCID OF 202 ANTIOQUIA? MEDELLÍN COLOMBIA,"Curva de Rodas, Autopista Bogotá, Bello, Antioquia, Colombia",COL,6.324128,-75.536039,9,building  
AUTONORTE KM 19 COST OCCID T4FA 202 ANTIOQUIA MEDELLÍN COLOMBIA,"San Jerónimo - Santa Fe de Antioquia, Sopetrán, Antioquia, Colombia",COL,6.484599,-75.785732,2,street  
PLACE BEL AIR 5 NYON 1260 SWITZERLAND,"5, Place Bel-Air, Village des Pêcheurs, Nyon, District de Nyon, Vaud, 1260, Switzerland",CHE,46.3828911,6.2384124,1,building  
CALLE DE ZURBANO 44 PISO 3B MADRID 28010 SPAIN,"Calle de Zurbano, Rios Rosas, Madrid, Madrid, Spain",ESP,40.441232,-3.6925,2,street  
CONDOMINIO RUITOQUE MONTERREAL CASA 27 BUCARAMANGA COLOMBIA,"Ruitoque Condominio, Piedecuesta, Santander, Colombia",COL,7.025202,-73.084979,1,county  
CALLE 79B 4 68 BOGOTA COLOMBIA,"Calle 79B, Garcés Navas, UPZ Garcés Navas, Localidad Engativá, Bogota, Bogota Capital District - Municipality, RAP (Especial) Central, 111041, Colombia",COL,4.715904,-74.1174569,9,street  
CRA 13A 101 SS BOGOTA COLOMBIA,"13A 03, Cl 101, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.684797,-74.04591,10,building  
CARRERA 5 78 82 APT 402 BOGOTA COLOMBIA,"78, Carrera 5, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.6598773,-74.0502049,3,building  
AVENIDA CALLE 40A 13 09 PISO 4 EDIFICIO UGI BOGOTA COLOMBIA,"40A-70, Avenida Carrera 30, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.631668,-74.079401,10,building  
JOSÉ MARTI 8039 B PARQUE MIRAMAR CANELONES URUGUAY,"8039, José Martí, Paso Carrasco, Canelones, 15000, Uruguay",URY,-34.86643,-56.033121,2,building  
LUIS BATLLE BERRES 0471 DURAZNO URUGUAY,"Luis Batlle Berres, Durazno, 97000, Uruguay",URY,-33.3766862,-56.5158781,2,street  
PASEO DE LAS PALMAS 299 COL GUADALUPE SINALOA CULIACAN 80220 MEXICO,NA,NA,NA,NA,5,NA
PASEO DE LAS PALMAS 299 COL GUADALUPE SINALOA CULIACAN 80220 MEXICO,NA,NA,NA,NA,5,NA
CASA DO CASTANHAL VÍA NORTE 4465 764 MAIA PORTUGAL,"Via Norte, Maia, Porto, Portugal",PRT,41.232574,-8.626993,2,street  
CR 13 NO 63 39 OFICINA 211 BOGOTA COLOMBIA,"Carrera 13, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.660467,-74.058963,1,street  
LA PLAZUELA 195 RINCONADA BAJA LIMA LA MOLINA 15026 PERU PERÚ,NA,NA,NA,NA,5,NA
71 ROCKLEA RINGWOOD BULLEEN VICTORIA MELBOURNE 3105 AUSTRALIA,NA,NA,NA,NA,5,NA
71 ROCKLEA RINGWOOD BULLEEN VICTORIA MELBOURNE 3105 AUSTRALIA,NA,NA,NA,NA,5,NA
AVENIDA 15 NO 127B 33 TORRE 2 APARTAMENTO 1903 BOGOTÁ COLOMBIA,"127B 48, Ak 15, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.707776,-74.042438,10,building  
AV CRA 45 NO 128 75 FLOOR 4° BOGOTA COLOMBIA,"128-45, Avenida Carrera 45, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.712356,-74.053501,2,building  
AK 15 127 B 33 104 707 COLOMBIA,"127 12, Ak 15, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.704563,-74.042586,10,building  
AV CRA 45 NO 128 73 FLOOR 4° BOGOTA COLOMBIA,"128-45, Avenida Carrera 45, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.712356,-74.053501,2,building  
AV CR 45 NO 128 73 FLOOR 4° BOGOTA COLOMBIA,"128-45, Avenida Carrera 45, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.712356,-74.053501,2,building  
AV CRA 45 128 73 FLOOR 4 BOGOTA COLOMBIA,"128-45, Avenida Carrera 45, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.712356,-74.053501,2,building  
CARRERA 9 NO 76 49 OF 201 BOGOTA COLOMBIA,"Carrera 9, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.593171,-74.080902,1,street  
CATAMARCA 1323 MARTINEZ BUENOS AIRES ARGENTINA,"1323, Catamarca, Martínez Oeste, Martínez, Partido de San Isidro, Buenos Aires, B1640FVB, Argentina",ARG,-34.48904318367347,-58.521406673469386,1,building  
TORTUGAS COUNTRY CLUB PANAMERICANA KM 37 5 LOTE 555P BUENOS AIRES ARGENTINA,"Tortugas Country Club, Pilar, Buenos Aires, Argentina",ARG,-34.456917,-58.757723,1,county  
TORTUGAS COUNTRY CLUB PANAMERICANA KM 38 5 LOTE 10A BUENOS AIRES ARGENTINA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",ARG,-34.607357,-58.454595,3,city  
AV LOS LEONES 927,"927, Avenida Los Leones, Providencia, Provincia de Santiago, Santiago Metropolitan Region, 7500000, Chile",,-33.42802985,-70.60360766984161,1,building  
EDIFICIO ACQUA II AVENIDA PASEO DEL MAR COSTA DEL ESTE PANAMÁ,Panama,PAN,8.72491,-80.338454,1,country  
CALLE 73 C/ AV 3 EDIF GURY PISO APTO 11,"73, Calle Avenida 602-c, San Juan de Aragon 3ra Secc, Mexico City, Benito Juárez, Ciudad de México, Mexico",,19.454559,-99.054268,10,building  
MALECÓN PAZOS 123 DPTO 901B LIMA BARRANCO PERU PERÚ,"1238, Avenida José Lopez Pazos, Callao, Callao, 07006, Peru",PER,-12.038415,-77.086734,3,building  
SUIPACHA 1294 10A BUENOS AIRES ARGENTINA,"Suipacha, Escobar, Buenos Aires, Argentina",ARG,-34.393993,-58.768354,10,street  
14 STREET 7 59 ZONE 10 APARTMENT 16C GUATEMALA 01010 GUATEMALA,"140, North 7th Street, Staplehurst, Seward County, Nebraska, 68439, USA",GTM,40.974964,-97.175608,9,building  
RUA NATAL 193 VILA FORMOSA JARDIM BLUMENAU SANTA CATARINA BLUMENAU BRAZIL,"193, Rua Natal, Blumenau, Blumenau, Santa Catarina, 89010-460, Brazil",BRA,-26.931804,-49.065487,1,building  
200 S BISCAYNE BLVD SUITE 4100 (PAL) FLORIDA MIAMI 33131 UNITED STATES OF AMERICA,"200, South Biscayne Boulevard, Miami Government District, Miami, Miami-Dade County, Florida, 33131, USA",USA,25.77188,-80.18724,10,building  
FRAY JUSTO SANTA MARIA DE ORO 2721 PISO 5/A BUENOS AIRES ARGENTINA,"Fray Justo Sarmiento, Presidente Roque Sáenz Peña, Vicente López, Buenos Aires, Argentina",ARG,-34.536568,-58.491281,10,street  
EDIFICIO ACQUA II AVENIDA PASEO DEL MAR COSTA DEL ESTE PANAMA PANAMÁ,"Avenida Paseo del Mar, Panama City, Panamá, Panama, Panama",PAN,9.012548,-79.465565,1,street  
AVENIDA DEL LIBERTADOR 5781 AP 4 VICENTE LOPEZ BUENOS AIRES ARGENTINA,"Avenida del Libertador, Vicente López, Partido de Vicente López, Buenos Aires, C1429BNS, Argentina",ARG,-34.5348681,-58.4675903,7,street  
JOSE AMADO SOLER NO 12 SANTO DOMINGO DOMINICAN REPUBLIC,"Avenida José Amado Soler, Polígono Central, Santo Domingo, Distrito Nacional, 10119, Dominican Republic",DOM,18.476194,-69.9423688,2,street  
COMPLEJO PANAMERICAN TORRE 1 PIO 1 ARGENTINA,Argentina,ARG,-33.527649,-64.167878,1,country  
CALLE PRINCIPAL ZONA INDUSTRIAL NO 13/14 VENEZUELA BOLIVARIAN REPUBLIC OF VENEZUELA,"Zona del Central Stewart, Venezuela, Ciego de Ávila, Cuba",VEN,21.74019,-78.79417,2,city  
CARRERA 21 144 45 APT 606 BOGOTA COLOMBIA,"144, Carrera 21, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.7265893,-74.04796,2,building  
CONDOMINIO RESIDENCIAL LOS FAROLES 600 MTS NORTE DEL PALACIO MUNICIPAL SAN JOSÉ ESCAZÚ COSTA RICA,NA,NA,NA,NA,5,NA
