"","node_id","name","jurisdiction","company_type","address","incorporation_date","inactivation_date","dorm_date","status","struck_off_date","country_codes","sourceID","valid_until","term","origin","valid_until_year","incorporation_date_form","incorporation_year","inactivation_date_form","inactivation_year","dorm_date_form","dorm_date_year","struck_off_date_form","struck_off_date_year","avg_officers","years_operative","tax_haven","avg_colombians","name_2","type","subtype","lat","lon","loctype","type_adr","hotspot_dist","nearest_hotspot"
"5565",10120769,"MADRIGAL DEVELOPMENT EQUITIES INC.","BVI","","ORILLAC & CO YELISSA CEDEÑO DEPARTAMENTO DE TRÁMITE LEGAL AVENIDA SAMUEL LEWIS Y CALLE 58    PH TORRE ADR TECHNOLOGIES,  PISO 7 LOCAL 7-A PANAMA","02-JAN-2007","01-NOV-2012","","Defaulted","31-OCT-2012","PAN","Panama Papers",2015,"MADRIGAL","Entity","2015-12-31","2007-01-01T23:00:00Z",2007,"2012-10-31T23:00:00Z",2012,NA,NA,"2012-10-30T23:00:00Z",2012,NA,-0.548734434488297,1,NA,"MADRIGAL DEVELOPMENT EQUITIES INC.","B2BC","Contractor",NA,NA,NA,NA,NA,"Panama City"
"5566",10135980,"MADRIGAL FINANCIAL INC.","BVI","","ATLANTIC TOWER S.A.  AVE. 18 DE JULIO 948 PISO 12 - APTO. 1201 MONTEVIDEO URUGUAY *S.I.*","01-JUL-2008","","","Active","","URY","Panama Papers",2015,"MADRIGAL","Entity","2015-12-31","2008-06-30T22:00:00Z",2008,NA,NA,NA,NA,NA,NA,-0.20665724777737,-0.349748793482549,1,-0.162556149152493,"MADRIGAL FINANCIAL INC.","B2BC","Financial Services",-34.9062929,-56.1958694,"rooftop","subpremise",5355794.9623,"St.Michael"
"5567",10189895,"MADRIGAL FINANCE CORP.","PMA","","DR. GALO CHIRIBOGA JORGE WASHINGTON 718 Y AMAZONAS  QUITO-ECUADOR","30-NOV-1999","","","Active","","ECU","Panama Papers",2015,"MADRIGAL","Entity","2015-12-31","1999-11-29T23:00:00Z",1999,NA,NA,NA,NA,NA,NA,NA,0.545686591043314,1,NA,"MADRIGAL FINANCE CORP.","B2BC","Financial Services",-0.2059524,-78.4964658,"range_interpolated","street_address",1028972.3447,"Panama City"
"5568",10207176,"MADRIGAL DEVELOPMENT GROUP S.A.","BVI","","MONFORT CAPITAL PARTNERS JLT JBC 5; OFFICE NR 3004 P.O.BOX 212442 JUMEIRAH LAKES TOWERS DUBAI; UAE","02-JAN-2009","19-AUG-2011","","Changed agent","31-OCT-2012","ARE","Panama Papers",2015,"MADRIGAL","Entity","2015-12-31","2009-01-01T23:00:00Z",2009,"2011-08-18T22:00:00Z",2011,NA,NA,"2012-10-30T23:00:00Z",2012,-0.520872929132018,-0.847212895996918,1,-0.162556149152493,"MADRIGAL DEVELOPMENT GROUP S.A.","B2BC","Contractor",25.0766645,55.1497174,"geometric_center","establishment",11015255.6896,"Bermuda"
"5569",167173,"O & C MADRIGAL RESOURCE PRIVATE LIMITED","LABUA","Standard International Company","1-2-1 Union Heights Condominiums Jalan Awan Dandan Taman Yari 58200 Kuala Lumpur;9, Jalan 10 Taman Putra Selangor 68000 Ampang Selangor","19-OCT-2005","","","Struck / Defunct / Deregistered","","MYS","Offshore Leaks",2010,"MADRIGAL","Entity","2010-12-31","2005-10-18T22:00:00Z",2005,NA,NA,NA,NA,NA,NA,0.107558433577278,-0.548734434488297,0,-0.162556149152493,"O & C MADRIGAL RESOURCE PRIVATE LIMITED","B2BC","Financial Services",3.0720944,101.6685303,"geometric_center","establishment",15848602.7436,"Bermuda"
"5570",20054286,"MADRIGAL HOLDINGS LIMITED","BAH","",NA,"25-FEB-1997","","","","","","Bahamas Leaks",2016,"MADRIGAL","Entity","2016-12-31","1997-02-24T23:00:00Z",1997,NA,NA,NA,NA,NA,NA,NA,0.844165052551935,1,NA,"MADRIGAL HOLDINGS LIMITED","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5571",20060898,"MADRIGAL ENTERPRISES LTD.","BAH","",NA,"23-JUN-1997","","","","31-DEC-1998","","Bahamas Leaks",2016,"MADRIGAL","Entity","2016-12-31","1997-06-22T22:00:00Z",1997,NA,NA,NA,NA,"1998-12-30T23:00:00Z",1998,NA,0.844165052551935,1,NA,"MADRIGAL ENTERPRISES LTD.","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5572",20075115,"MADRIGAL INC.","BAH","",NA,"21-APR-1998","","","","01-JAN-2000","","Bahamas Leaks",2016,"MADRIGAL","Entity","2016-12-31","1998-04-20T22:00:00Z",1998,NA,NA,NA,NA,"1999-12-31T23:00:00Z",2000,NA,0.744672232049062,1,NA,"MADRIGAL INC.","B2BC","Studio",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5573",20093944,"MADRIGAL INVESTMANTS LTD.","BAH","",NA,"03-AUG-1999","","","","31-AUG-2002","","Bahamas Leaks",2016,"MADRIGAL","Entity","2016-12-31","1999-08-02T22:00:00Z",1999,NA,NA,NA,NA,"2002-08-30T22:00:00Z",2002,NA,0.645179411546188,1,NA,"MADRIGAL INVESTMANTS LTD.","B2BC","Financial Services",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5574",20133432,"MADRIGAL ROCKYSKY INC.","BAH","",NA,"16-SEP-2004","","","","","","Bahamas Leaks",2016,"MADRIGAL","Entity","2016-12-31","2004-09-15T22:00:00Z",2004,NA,NA,NA,NA,NA,NA,NA,0.147715309031819,1,NA,"MADRIGAL ROCKYSKY INC.","B2BC","Dealer",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5575",85028012,"MADRIGAL TAKE AWAY","AW","","NIEUWSTRAAT 38, ORANJESTAD OOST","24-MAR-2001","","","","","","Paradise Papers - Aruba corporate registry",2016,"MADRIGAL","Entity","2016-12-31","2001-03-23T23:00:00Z",2001,NA,NA,NA,NA,NA,NA,-0.520872929132018,0.44619377054044,1,-0.162556149152493,"MADRIGAL TAKE AWAY","B2BC","Food",12.518604,-70.0309696,"range_interpolated","street_address",534.024,"Oranjestad"
"5576",30016554,"MADRIGAL LIMITED","BAH","Regular (Local) Company",NA,"07-NOV-1969","","","","14-SEP-1972","BHS","Paradise Papers - Bahamas corporate registry",2016,"MADRIGAL","Entity","2016-12-31","1969-11-06T23:00:00Z",1969,NA,NA,NA,NA,"1972-09-13T23:00:00Z",1972,NA,3.6299640266324,1,NA,"MADRIGAL LIMITED","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5577",10103087,"SALAMANCA WORLDWIDE LIMITED","BVI","","LEIGHTON & LEIGHTON SNC 10 BOULEVARD PRINCESSE CHARLOTTE MC98000 MONACO **S.I.**","14-NOV-2002","10-JUN-2004","","Defaulted","30-APR-2005","MCO","Panama Papers",2015,"SALAMANCA","Entity","2015-12-31","2002-11-13T23:00:00Z",2002,"2004-06-09T22:00:00Z",2004,NA,NA,"2005-04-29T22:00:00Z",2005,NA,-0.847212895996918,1,NA,"SALAMANCA WORLDWIDE LIMITED","B2B","Wholesale  Dealer",NA,NA,NA,NA,NA,"Panama City"
"5578",10160763,"FUNDACIÓN GRUPO SALAMANCA","PMA","","LIC. BEATRIZ SUIRA APARTADO POSTAL  0831-02408 PANAMA, REPUBLICA DE PANAMA","01-FEB-2006","16-JUL-2008","","Defaulted","15-JUL-2008","PAN","Panama Papers",2015,"SALAMANCA","Entity","2015-12-31","2006-01-31T23:00:00Z",2006,"2008-07-15T22:00:00Z",2008,NA,NA,"2008-07-14T22:00:00Z",2008,NA,-0.847212895996918,1,NA,"FUNDACIÓN GRUPO SALAMANCA","B2BC","Residential/Commercial",8.537981,-80.782127,"approximate","country",147321.9915,"Panama City"
"5579",10198856,"SALAMANCA FINANCE LTD.","BVI","","BANQUE SAFRA-LUXEMBOURG S.A. 10A BOULEVARD JOSEPH II L-1840 LUXEMBOURG  GRAND-DUCHÉ DE LUXEMBOURG ATTENTION: CMO DEPARTMENT *S.I.*","05-JUL-2000","04-MAY-2004","","Defaulted","30-APR-2004","LUX","Panama Papers",2015,"SALAMANCA","Entity","2015-12-31","2000-07-04T22:00:00Z",2000,"2004-05-03T22:00:00Z",2004,NA,NA,"2004-04-29T22:00:00Z",2004,NA,-0.64822725499117,1,NA,"SALAMANCA FINANCE LTD.","B2BC","Financial Services",49.6100883,6.1207036,"rooftop","street_address",6024318.6433,"Bermuda"
"5580",20044400,"SALAMANCA LIMITED","BAH","",NA,"28-MAY-1996","","","","01-JAN-2000","","Bahamas Leaks",2016,"SALAMANCA","Entity","2016-12-31","1996-05-27T22:00:00Z",1996,NA,NA,NA,NA,"1999-12-31T23:00:00Z",2000,NA,0.943657873054809,1,NA,"SALAMANCA LIMITED","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5581",20066600,"SALAMANCA MANAGEMENT CORPORATION","BAH","",NA,"01-OCT-1997","","","","31-JAN-2001","","Bahamas Leaks",2016,"SALAMANCA","Entity","2016-12-31","1997-09-30T22:00:00Z",1997,NA,NA,NA,NA,"2001-01-30T23:00:00Z",2001,NA,0.844165052551935,1,NA,"SALAMANCA MANAGEMENT CORPORATION","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5582",20128579,"SALAMANCA CAPITAL MANAGEMENT LTD.","BAH","",NA,"24-OCT-2003","","","","02-JAN-2013","","Bahamas Leaks",2016,"SALAMANCA","Entity","2016-12-31","2003-10-23T22:00:00Z",2003,NA,NA,NA,NA,"2013-01-01T23:00:00Z",2013,NA,0.247208129534693,1,NA,"SALAMANCA CAPITAL MANAGEMENT LTD.","B2BC","Financial Services",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5583",85003637,"SALAMANCA COMPANY N.V.","AW","",NA,"11-APR-1980","","","","31-DEC-1991","","Paradise Papers - Aruba corporate registry",2016,"SALAMANCA","Entity","2016-12-31","1980-04-10T22:00:00Z",1980,NA,NA,NA,NA,"1991-12-30T23:00:00Z",1991,-0.20665724777737,2.53554300110079,1,-0.162556149152493,"SALAMANCA COMPANY N.V.","B2BC","Contractor",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5584",30018373,"SALAMANCA LIMITED","BAH","Regular (Local) Company",NA,"19-JUL-1971","","","","17-JUL-1973","BHS","Paradise Papers - Bahamas corporate registry",2016,"SALAMANCA","Entity","2016-12-31","1971-07-18T23:00:00Z",1971,NA,NA,NA,NA,"1973-07-16T23:00:00Z",1973,NA,3.43097838562665,1,NA,"SALAMANCA LIMITED","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5585",101513069,"SALAMANCA LUMBER INTERNATIONAL COMPANY INCORPORATED","BRB","","THE FINANCIAL SERVICES CENTRE BISHOP'S COURT HILL ST. MICHAEL, BARBADOS BARBADOS.","30-DEC-1996","","","","","BRB","Paradise Papers - Barbados corporate registry",2016,"SALAMANCA","Entity","2016-12-31","1996-12-29T23:00:00Z",1996,NA,NA,NA,NA,NA,NA,-0.20665724777737,0.943657873054809,1,-0.162556149152493,"SALAMANCA LUMBER INTERNATIONAL COMPANY INCORPORATED","B2B","Wholesale  Dealer",13.1132219,-59.5988089,"approximate","administrative_area_level_1",1920.9813,"St.Michael"
"5586",200134856,"SALAMANCA INVESTMENTS LTD","KNA","",NA,"24-SEP-2008","","","","01-OCT-2015","","Paradise Papers - Nevis corporate registry",2016,"SALAMANCA","Entity","2016-12-31","2008-09-23T22:00:00Z",2008,NA,NA,NA,NA,"2015-09-30T22:00:00Z",2015,NA,-0.250255972979675,0,NA,"SALAMANCA INVESTMENTS LTD","B2BC","Residential/Commercial",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5587",200517154,"SALAMANCA ASSOCIATES LLC","KNA","",NA,"26-AUG-2015","","","","","","Paradise Papers - Nevis corporate registry",2016,"SALAMANCA","Entity","2016-12-31","2015-08-25T22:00:00Z",2015,NA,NA,NA,NA,NA,NA,NA,-0.946705716499791,0,NA,"SALAMANCA ASSOCIATES LLC","B2BC","Financial Services",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5588",20145522,"OCTAVIO HILLS INC.","BAH","",NA,"11-OCT-2006","","","","","","Bahamas Leaks",2016,"OCTAVIO","Entity","2016-12-31","2006-10-10T22:00:00Z",2006,NA,NA,NA,NA,NA,NA,NA,-0.051270331973928,1,NA,"OCTAVIO HILLS INC.","B2BC","Contractor",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5589",200144145,"OCTAVIO PARTNERS INC","KNA","",NA,"24-SEP-2014","","","","","","Paradise Papers - Nevis corporate registry",2016,"OCTAVIO","Entity","2016-12-31","2014-09-23T22:00:00Z",2014,NA,NA,NA,NA,NA,NA,NA,-0.847212895996918,0,NA,"OCTAVIO PARTNERS INC","B2BC","Contractor",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5590",10049464,"MARTELL SECURITIES LIMITED","NIUE","","MOSSACK FONSECA & CO. (U.K.) LIMITED INVISION HOUSE WILBURY WAY, HITCHIN HERTFORDSHIRE SG4 OTW UNITED KINGDOM","21-JUN-2001","24-FEB-2003","","Defaulted","21-FEB-2003","GBR","Panama Papers",2015,"MARTELL","Entity","2015-12-31","2001-06-20T22:00:00Z",2001,"2003-02-23T23:00:00Z",2003,NA,NA,"2003-02-20T23:00:00Z",2003,NA,-0.847212895996918,0,NA,"MARTELL SECURITIES LIMITED","B2BC","Financial Services",NA,NA,NA,NA,NA,"Panama City"
"5591",20073068,"MARTELL SECURITIES LTD.","BAH","",NA,"04-MAR-1998","","","","01-JAN-2000","","Bahamas Leaks",2016,"MARTELL","Entity","2016-12-31","1998-03-03T23:00:00Z",1998,NA,NA,NA,NA,"1999-12-31T23:00:00Z",2000,NA,0.744672232049062,1,NA,"MARTELL SECURITIES LTD.","B2BC","Financial Services",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5592",55070130,"CAPTAIN MARTELL LIMITED","MLT","","Suite E 305, The Hub, Triq Sant'Andrija, SAN GWANNSGN1612, MALTA","18-NOV-2015","","","","","MLT","Paradise Papers - Malta corporate registry",2016,"MARTELL","Entity","2016-12-31","2015-11-17T23:00:00Z",2015,NA,NA,NA,NA,NA,NA,NA,-0.946705716499791,1,NA,"CAPTAIN MARTELL LIMITED","B2BC","Dealer",35.9265369,14.4723158,"geometric_center","route",7105125.3458,"Bermuda"
"5593",200509747,"VELASQUEZ PEREZ & ASSOCIATES LLC","KNA","",NA,"07-SEP-2007","","","","31-JAN-2010","","Paradise Papers - Nevis corporate registry",2016,"VELASQUEZ","Entity","2016-12-31","2007-09-06T22:00:00Z",2007,NA,NA,NA,NA,"2010-01-30T23:00:00Z",2010,NA,-0.150763152476802,0,NA,"VELASQUEZ PEREZ & ASSOCIATES LLC","B2BC","Financial Services",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5594",20022159,"NARANJO INC.","BAH","",NA,"05-APR-1994","","","","","","Bahamas Leaks",2016,"NARANJO","Entity","2016-12-31","1994-04-04T22:00:00Z",1994,NA,NA,NA,NA,NA,NA,NA,1.14264351406056,1,NA,"NARANJO INC.","B2BC","Contractor",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5595",10038838,"VIEDMA BUSINESS INC.","PMA","","DR. WERNER J. HAAS SEISMO TREUHAND AG STADELHOFERSTR. 40 8001 ZURICH SWITZERLAND HAASLAW001@AOL.COM","26-JAN-1998","25-FEB-2005","","Defaulted","15-JUL-2006","CHE","Panama Papers",2015,"VIEDMA","Entity","2015-12-31","1998-01-25T23:00:00Z",1998,"2005-02-24T23:00:00Z",2005,NA,NA,"2006-07-14T22:00:00Z",2006,NA,-0.349748793482549,1,NA,"VIEDMA BUSINESS INC.","B2B","Wholesale  Dealer",47.3676269,8.5466951,"rooftop","accounting",6248409.6366,"Bermuda"
"5596",10111501,"VALERO COMMECIAL INC.","BVI","","KV ASSOCIATES S.A. 8, BOULEVARD ROYAL  L-2449 LUXEMBOURG","04-JAN-2005","02-NOV-2009","","Resigned as agent","31-OCT-2009","LUX","Panama Papers",2015,"VALERO","Entity","2015-12-31","2005-01-03T23:00:00Z",2005,"2009-11-01T23:00:00Z",2009,NA,NA,"2009-10-30T23:00:00Z",2009,NA,-0.64822725499117,1,NA,"VALERO COMMECIAL INC.","B2B","Wholesale  Dealer",49.6140453,6.1279757,"rooftop","street_address",6024762.069,"Bermuda"
"5597",20121576,"VALERO INC.","BAH","",NA,"15-OCT-2001","","","","","","Bahamas Leaks",2016,"VALERO","Entity","2016-12-31","2001-10-14T22:00:00Z",2001,NA,NA,NA,NA,NA,NA,NA,0.44619377054044,1,NA,"VALERO INC.","B2BC","Contractor",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5598",85008903,"VALERO REFINING COMPANY - ARUBA N.V.","AW","","LAGOWEG 5, SAN NICOLAS ZUID","20-OCT-1989","","","","","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","1989-10-19T23:00:00Z",1989,NA,NA,NA,NA,NA,NA,-0.644314803949915,1.64010761657492,1,-0.162556149152493,"VALERO REFINING COMPANY - ARUBA N.V.","B2B","Wholesale  Dealer",12.4227616,-69.8776091,"approximate","locality",17233.8112,"Oranjestad"
"5599",85009366,"VALERO ARUBA HOLDING COMPANY N.V.","AW","","LAGOWEG 5, SAN NICOLAS ZUID","24-JAN-1990","","","","","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","1990-01-23T23:00:00Z",1990,NA,NA,NA,NA,NA,NA,-0.637249107411517,1.54061479607205,1,-0.162556149152493,"VALERO ARUBA HOLDING COMPANY N.V.","B2BC","Residential/Commercial",12.4227616,-69.8776091,"approximate","locality",17233.8112,"Oranjestad"
"5600",85009419,"VALERO PALM BEACH N.V.","AW","","PALM BEACH 6-D, NOORD","06-FEB-1990","","","","","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","1990-02-05T23:00:00Z",1990,NA,NA,NA,NA,NA,NA,-0.602336253927667,1.54061479607205,1,-0.162556149152493,"VALERO PALM BEACH N.V.","B2BC","Residential/Commercial",12.5652322,-70.0380572,"rooftop","premise",4990.3022,"Oranjestad"
"5601",85010215,"VALERO ARUBA MAINTENANCE/OPERATIONS COMPANY N.V.","AW","","LAGOWEG 5, SAN NICOLAS ZUID","06-AUG-1990","","","","","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","1990-08-05T22:00:00Z",1990,NA,NA,NA,NA,NA,NA,-0.637249107411517,1.54061479607205,1,-0.162556149152493,"VALERO ARUBA MAINTENANCE/OPERATIONS COMPANY N.V.","B2BC","Contractor",12.4227616,-69.8776091,"approximate","locality",17233.8112,"Oranjestad"
"5602",85008429,"VALERO INTERNATIONAL A.V.V.","AW","","L.G. SMITH BLVD. 64, ORANJESTAD WEST","23-JUN-1989","","","","25-JUL-1991","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","1989-06-22T22:00:00Z",1989,NA,NA,NA,NA,"1991-07-24T22:00:00Z",1991,NA,1.64010761657492,1,NA,"VALERO INTERNATIONAL A.V.V.","B2B","Wholesale  Dealer",12.517104,-70.0356567,"rooftop","street_address",375.4862,"Oranjestad"
"5603",85017065,"VALERO COKER CORPORATION ARUBA NV","AW","","LAGOWEG 5, SAN NICOLAS ZUID","18-MAY-1994","","","","","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","1994-05-17T22:00:00Z",1994,NA,NA,NA,NA,NA,NA,-0.602842237311491,1.14264351406056,1,-0.162556149152493,"VALERO COKER CORPORATION ARUBA NV","B2BC","Financial Services",12.4227616,-69.8776091,"approximate","locality",17233.8112,"Oranjestad"
"5604",85024872,"VALERO ARUBA THRIFT FOUNDATION","AW","","SEROE COLORADO 38, SAN NICOLAS ZUID","22-MAR-1991","","","","","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","1991-03-21T23:00:00Z",1991,NA,NA,NA,NA,NA,NA,-0.134145936695528,1.44112197556918,1,-0.162556149152493,"VALERO ARUBA THRIFT FOUNDATION","B2BC","Dealer",12.4252575,-69.874631,"approximate","neighborhood",17351.3724,"Oranjestad"
"5605",85033104,"VALERO ARUBA VOLUNTEER FOUNDATION","AW","","LAGOWEG 5, SAN NICOLAS ZUID","13-JUL-2004","","","","","","Paradise Papers - Aruba corporate registry",2016,"VALERO","Entity","2016-12-31","2004-07-12T22:00:00Z",2004,NA,NA,NA,NA,NA,NA,2.62128388441446,0.147715309031819,1,-0.162556149152493,"VALERO ARUBA VOLUNTEER FOUNDATION","PUB","Community Association",12.4227616,-69.8776091,"approximate","locality",17233.8112,"Oranjestad"
"5606",20158463,"OLIMPO INTERNATIONAL GROUP LTD.","BAH","",NA,"23-DEC-2009","","","","","","Bahamas Leaks",2016,"OLIMPO","Entity","2016-12-31","2009-12-22T23:00:00Z",2009,NA,NA,NA,NA,NA,NA,NA,-0.349748793482549,1,NA,"OLIMPO INTERNATIONAL GROUP LTD.","B2B","Wholesale  Dealer",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5607",10047862,"SOLER INTERNATIONAL INC.","PMA","","MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS","04-AUG-2005","18-JAN-2010","","Defaulted","15-JAN-2010","BHS","Panama Papers",2015,"SOLER","Entity","2015-12-31","2005-08-03T22:00:00Z",2005,"2010-01-17T23:00:00Z",2010,NA,NA,"2010-01-14T23:00:00Z",2010,0.317035554480376,-0.548734434488297,1,-0.162556149152493,"SOLER INTERNATIONAL INC.","B2B","Wholesale  Dealer",25.0775907,-77.3399129,"rooftop","premise",32.8528,"New Providence"
"5608",10048647,"SOLER INTERNATIONAL INC.","PMA","","SOLER INTERNATIONAL INC. MOSSFON BUILDING. 54TH STREET P.O. BOX 0832-0886 W.T.C.  PANAMA, REPUBLIC OF PANAMA","04-AUG-2005","14-DEC-2010","","Defaulted","15-JAN-2008","PAN","Panama Papers",2015,"SOLER","Entity","2015-12-31","2005-08-03T22:00:00Z",2005,"2010-12-13T23:00:00Z",2010,NA,NA,"2008-01-14T23:00:00Z",2008,NA,-0.548734434488297,1,NA,"SOLER INTERNATIONAL INC.","B2B","Wholesale  Dealer",8.537981,-80.782127,"approximate","country",147321.9915,"Panama City"
"5609",10050513,"SOLER INTERNATIONAL INC.","PMA","","SOLER INTERNATIONAL INC. MOSSFON BUILDING. 54TH STREET P.O. BOX 0832-0886 W.T.C.  PANAMA, REPUBLIC OF PANAMA","04-AUG-2005","11-DEC-2009","","Inactivated","15-JAN-2008","PAN","Panama Papers",2015,"SOLER","Entity","2015-12-31","2005-08-03T22:00:00Z",2005,"2009-12-10T23:00:00Z",2009,NA,NA,"2008-01-14T23:00:00Z",2008,NA,-0.64822725499117,1,NA,"SOLER INTERNATIONAL INC.","B2B","Wholesale  Dealer",8.537981,-80.782127,"approximate","country",147321.9915,"Panama City"
"5610",10057869,"SOLER INTERNATIONAL LTD.","BVI","","MOSSACK FONSECA & CO. (GENEVA) S.A. 4, RUE MICHELI-DU-CREST 1205 GENEVA SWITZERLAND","06-FEB-1992","07-DEC-1996","","Dissolved","31-OCT-1997","CHE","Panama Papers",2015,"SOLER","Entity","2015-12-31","1992-02-05T23:00:00Z",1992,"1996-12-06T23:00:00Z",1996,NA,NA,"1997-10-30T23:00:00Z",1997,NA,-0.64822725499117,1,NA,"SOLER INTERNATIONAL LTD.","B2B","Wholesale  Dealer",NA,NA,NA,NA,NA,"Panama City"
"5611",55040480,"J.F. SOLER HOLDINGS LIMITED","MLT","","'ARTICRAFT CREATIVE SERVICES LIMITED' ST JULIAN'S ROAD, SAN GWANNSGN 09, MALTA","31-AUG-1979","","","In Dissolution","","MLT","Paradise Papers - Malta corporate registry",2016,"SOLER","Entity","2016-12-31","1979-08-30T23:00:00Z",1979,NA,NA,NA,NA,NA,NA,NA,2.63503582160366,1,NA,"J.F. SOLER HOLDINGS LIMITED","B2BC","Residential/Commercial",35.9214241,14.4905868,"approximate","locality",7106865.2248,"Bermuda"
"5612",10018124,"URIEL HOLDING INC.","SEY","","ETUDE SCHMITT & LOCHARD 4 RUE PIERRE DE COUBERTIN L-1358  LUXEMBOURG","18-SEP-2006","09-JAN-2009","","Defaulted","31-DEC-2008","LUX","Panama Papers",2015,"URIEL","Entity","2015-12-31","2006-09-17T22:00:00Z",2006,"2009-01-08T23:00:00Z",2009,NA,NA,"2008-12-30T23:00:00Z",2008,-0.20665724777737,-0.747720075494044,1,-0.162556149152493,"URIEL HOLDING INC.","B2BC","Residential/Commercial",NA,NA,NA,NA,NA,"Panama City"
"5613",20130397,"URIEL INC.","BAH","",NA,"31-MAR-2004","","","","09-FEB-2006","","Bahamas Leaks",2016,"URIEL","Entity","2016-12-31","2004-03-30T22:00:00Z",2004,NA,NA,NA,NA,"2006-02-08T23:00:00Z",2006,NA,0.147715309031819,1,NA,"URIEL INC.","B2BC","Dealer",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5614",200139236,"URIEL ENTERPRISE LTD.","KNA","",NA,"28-SEP-2011","","","","","","Paradise Papers - Nevis corporate registry",2016,"URIEL","Entity","2016-12-31","2011-09-27T22:00:00Z",2011,NA,NA,NA,NA,NA,NA,NA,-0.548734434488297,0,NA,"URIEL ENTERPRISE LTD.","B2BC","Contractor",4.7124242,-74.0792114,"range_interpolated","street_address",763672.3291,"Panama City"
"5615",55025198,"URIEL TRADING LTD","MLT","","VISTA COURT, FLAT 14, BORDINO STREET, ST. PAUL'S BAYSPB 08, MALTA","12-DEC-2003","","","Struck Off","","MLT","Paradise Papers - Malta corporate registry",2016,"URIEL","Entity","2016-12-31","2003-12-11T23:00:00Z",2003,NA,NA,NA,NA,NA,NA,NA,0.247208129534693,1,NA,"URIEL TRADING LTD","B2B","Wholesale  Dealer",35.9483408,14.4109413,"approximate","locality",7099086.4338,"Bermuda"
"5616",10010098,"LOPERA INC.","PMA","","EXPERTA CORPORATE & TRUST SERVICES 42, RUE DE LA VALLÉE L-2661 LUXEMBOURG CITY LUXEMBOURG","05-OCT-1992","12-JAN-2011","","Dissolved","15-JAN-2013","LUX","Panama Papers",2015,"LOPERA","Entity","2015-12-31","1992-10-04T23:00:00Z",1992,"2011-01-11T23:00:00Z",2011,NA,NA,"2013-01-14T23:00:00Z",2013,NA,0.844165052551935,1,NA,"LOPERA INC.","B2BC","Dealer",NA,NA,NA,NA,NA,"Panama City"
"5617",10055342,"HANSA INC.","BVI","","NANYANG COTTON MILL LIMITED 1808; ST. GEORGE'S BUILDING 2 ICE HOUSE STREET CENTRAL; HONG KONG ATTENTION: MR. H.C. YUNG *CONFIDENTIAL*","02-JAN-1990","29-JUN-2011","","Defaulted","31-OCT-2011","HKG","Panama Papers",2015,"HANSA","Entity","2015-12-31","1990-01-01T23:00:00Z",1990,"2011-06-28T22:00:00Z",2011,NA,NA,"2011-10-30T23:00:00Z",2011,NA,1.04315069355768,1,NA,"HANSA INC.","B2BC","Dealer",22.282056,114.1589265,"geometric_center","establishment",13960989.1654,"Bermuda"
