"node_id","name","original_name","former_name","jurisdiction","jurisdiction_description","company_type","address","internal_id","incorporation_date","inactivation_date","struck_off_date","dorm_date","status","service_provider","ibcRUC","country_codes","countries","sourceID","valid_until","note","term"
85028884,"RANCHO MONTE BLANCO N.V.","","","AW","Aruba","","",NA,"24-OCT-2001","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85030285,"RANCHO ARIZONA","","","AW","Aruba","","",NA,"22-FEB-2003","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85030461,"RANCHO GRANDE","","","AW","Aruba","","",NA,"01-OCT-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85032177,"RANCHO NOTORIOUS ENTERPRISES N.V. - PEGASUS","","","AW","Aruba","","",NA,"15-JUL-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85032178,"RANCHO NOTORIOUS ENTERPRISES N.V. - COMPADRES & PARTNERS","","","AW","Aruba","","",NA,"15-JUL-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85032179,"RANCHO NOTORIOUS ENTERPRISES N.V. - B.B. BORDADOS (COMPUTERIZED EMBROIDERY) & BOUTIQUE","","","AW","Aruba","","",NA,"15-JUL-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85032310,"RANCHO PARILLADA","","","AW","Aruba","","",NA,"02-JAN-2004","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85032809,"RANCHO LA PONDEROSA HORSEBACK TOURS N.V.","","","AW","Aruba","","",NA,"17-MAY-2004","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85033336,"RANCHO FRANCO","","","AW","Aruba","","",NA,"01-MAY-2005","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85034485,"RANCHO PARILLADA","","","AW","Aruba","","",NA,"20-MAY-2005","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85034724,"NOS RANCHO TAKE AWAY","","","AW","Aruba","","",NA,"07-JUL-2005","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85035531,"RANCHO TROCHADORES","","","AW","Aruba","","",NA,"01-MAR-2006","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85035666,"RANCHO LA HACIENDITA","","","AW","Aruba","","",NA,"01-MAR-2006","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85035679,"RANCHO'S LOTTERY","","","AW","Aruba","","",NA,"15-MAR-2006","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85038985,"RANCHO JABURIBARI","","","AW","Aruba","","",NA,"01-JAN-2008","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85041454,"STICHTING RANCHO","","","AW","Aruba","","",NA,"20-APR-2010","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85042740,"RANCHO AZUL","","","AW","Aruba","","",NA,"01-JAN-2011","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","RANCHO"
85043230,"RANCHO JOSEY","","","AW","Aruba","","",NA,"09-JUN-2011","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
85043583,"RANCHO TRIPLE L","","","AW","Aruba","","",NA,"03-FEB-2012","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RANCHO"
101734379,"RANCHO GU GROUP INC.","","","BRB","Barbados","","",NA,"28-FEB-2011","","","","","","","BRB","Barbados","Paradise Papers - Barbados corporate registry","Barbados corporate registry data is current through 2016","","RANCHO"
200118286,"RANCHO DE LA PLAYA S.A.","","","KNA","Saint Kitts and Nevis","","",NA,"18-SEP-2000","","01-OCT-2002","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RANCHO"
200121393,"RANCHO RE., LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"03-JAN-2002","","31-JAN-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RANCHO"
200122851,"ONE RANCHO REINSURANCE CO., LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"30-OCT-2002","","14-AUG-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RANCHO"
200123938,"TWO RANCHO REINSURANCE CO., LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"16-JUL-2003","","31-JUL-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RANCHO"
200125591,"THREE RANCHO REINSURANCE CO., LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"08-JUL-2004","","31-JUL-2009","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RANCHO"
200135780,"RANCHO MAGANTE, INC.","","","KNA","Saint Kitts and Nevis","","",NA,"16-JUN-2009","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RANCHO"
55038784,"HAPPY RANCHO LIMITED","","","MLT","Malta","","",NA,"13-AUG-2008","","","","","","C44903","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","RANCHO"
20094828,"HERRADURA COMPANY S.A.","HERRADURA COMPANY S.A.","","BAH","Bahamas","","",94828,"18-AUG-1999","","31-AUG-2002","","","","94828B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","HERRADURA"
10008789,"LAGUNA PARAISO INC.","LAGUNA PARAISO INC.","","PMA","Panama","","LIC. OSCAR GONZALEZ GUATEMALA",18352,"08-MAR-1999","08-JUL-2004","08-JUN-2003","","Defaulted","Mossack Fonseca","92","GTM","Guatemala","Panama Papers","The Panama Papers data is current through 2015","","PARAISO"
10038739,"PARAISO ASSOCIATED S.A.","PARAISO ASSOCIATED S.A.","","PMA","Panama","","DR. WERNER J. HAAS SEISMO TREUHAND AG STADELHOFERSTR. 40 8001 ZURICH SWITZERLAND HAASLAW001@AOL.COM",22889,"26-JAN-1998","03-JUN-2009","15-JUL-2012","","Defaulted","Mossack Fonseca","6","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","PARAISO"
10172855,"CABO PARAISO S.A.","Cabo Paraiso S.A.","","PMA","Panama","","MERCATOR PARTNERS SÀRL 14; CH DES CLOCHETTES SWITZERLAND  1206; GENEVA SWITZERLAND *S.I.*",76514,"08-OCT-2014","","","","Active","Mossack Fonseca","90","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","PARAISO"
10181672,"VILLA DO PARAISO LTD.","VILLA DO PARAISO LTD. EX. AFRICAN HUNTING SAFARIS INC.","AFRICAN HUNTING SAFARIS INC.","BAH","Bahamas","","IAP INVESTMENT & TRUST SERVICES AG BRANDSCHENKESTRASSE 45 8002 ZURICH SWITZERLAND",809688,"09-APR-1998","21-NOV-2008","31-DEC-2009","","Changed agent","Mossack Fonseca","74,750 B","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","PARAISO"
20016507,"PARAISO INVESTMENTS CORP.","PARAISO INVESTMENTS CORP.","","BAH","Bahamas","","",16507,"10-AUG-1993","","31-AUG-2002","","","","16507B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PARAISO"
20037952,"PARAISO LTD","PARAISO LTD","","BAH","Bahamas","","",37952,"13-NOV-1995","","31-AUG-2002","","","","37952B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PARAISO"
20074750,"VILLA DO PARAISO LTD.","VILLA DO PARAISO LTD.","","BAH","Bahamas","","",74750,"09-APR-1998","","","","","","74750B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PARAISO"
20150446,"PARAISO S. A.","PARAISO S. A.","","BAH","Bahamas","","",150446,"21-SEP-2007","","","","","","150446B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PARAISO"
20106988,"PARAISO SOFTWARE INC.","PARAISO SOFTWARE INC.","","BAH","Bahamas","","",106988,"29-MAR-2000","","04-FEB-2009","","","","106988B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PARAISO"
20153195,"PARAISO RESOURCES LIMITED","Paraiso Resources Limited","","BAH","Bahamas","","",153195,"09-APR-2008","","","","","","153195B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","PARAISO"
85000129,"EL PARAISO","","","AW","Aruba","","",NA,"13-APR-1973","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","PARAISO"
85021180,"PARAISO DE LUZ A.V.V.","","","AW","Aruba","","",NA,"29-NOV-1996","","26-OCT-2000","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARAISO"
85026845,"HOFFIE INFANTIL PARAISO V.O.F.","","","AW","Aruba","","",NA,"01-AUG-2000","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARAISO"
85032008,"STICHTING COMISION DI MAYOR NOS PARAISO","","","AW","Aruba","","",NA,"21-NOV-2003","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARAISO"
85034447,"FITNESS BOUTIQUE ""PARAISO""","","","AW","Aruba","","",NA,"13-MAY-2005","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","PARAISO"
85035444,"MI PARAISO","","","AW","Aruba","","",NA,"01-JUL-2005","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARAISO"
85040316,"PARAISO TRAVEL ARUBA","","","AW","Aruba","","",NA,"01-SEP-2009","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","PARAISO"
85040526,"VENTANAS AL PARAISO REAL ESTATE DEVELOPMENT N.V.","","","AW","Aruba","","",NA,"02-JUL-2009","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Liquidation date.","PARAISO"
85043980,"EL PARAISO DE LA BELLEZA","","","AW","Aruba","","",NA,"09-SEP-2012","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARAISO"
85044010,"TIERRAS COLOMBIANAS N.V. - PANADERIA Y PASTELERIA EL PARAISO","","","AW","Aruba","","",NA,"19-APR-2012","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARAISO"
85045724,"PARAISO FLOWERSHOP BY CARLOS","","","AW","Aruba","","",NA,"05-SEP-2013","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","PARAISO"
85048029,"PARAISO DE ROSAS","","","AW","Aruba","","",NA,"01-MAY-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARAISO"
200133109,"PARAISO MANAGEMENT CORP.","","","KNA","Saint Kitts and Nevis","","",NA,"28-SEP-2007","","01-OCT-2010","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","PARAISO"
200140534,"AVES DEL PARAISO LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"12-JUL-2012","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","PARAISO"
200801811,"TERRA PARAISO TEMPLE TRUST","","","KNA","Saint Kitts and Nevis","","",NA,"05-JUL-1999","","04-AUG-2004","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","PARAISO"
214005,"GUADALAJARA INTERNATIONAL CORP.","","","XXX","Undetermined","Standard Company under IBC Act","Corporate Solutions Inc. Corporate Solutions LLC 520 Brickell Key Dr   Ste 1403 Miami, Fl  33131 USA RT BVI",NA,"15-NOV-2004","","","","Active","Commonwealth Trust Limited","624641","VGB;USA","British Virgin Islands;United States","Offshore Leaks","The Offshore Leaks data is current through 2010","","GUADALAJARA"
20057639,"GUADALAJARA INVESTMENT GROUP LTD","GUADALAJARA INVESTMENT GROUP LTD","","BAH","Bahamas","","",57639,"06-MAY-1997","","31-DEC-1998","","","","57639B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","GUADALAJARA"
20080162,"GUADALAJARA INTERNATIONAL, LTD","GUADALAJARA INTERNATIONAL, LTD","","BAH","Bahamas","","",80162,"04-AUG-1998","","31-AUG-2002","","","","80162B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","GUADALAJARA"
85002083,"GUADALAJARA BAR","","","AW","Aruba","","",NA,"01-JUN-1971","","16-NOV-1990","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","GUADALAJARA"
85020900,"GUADALAJARA BAR","","","AW","Aruba","","",NA,"19-SEP-1996","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","GUADALAJARA"
85029679,"GUADALAJARA BAR","","","AW","Aruba","","",NA,"01-JAN-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","GUADALAJARA"
85030691,"GUADALAJARA BAR","","","AW","Aruba","","",NA,"06-DEC-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","GUADALAJARA"
85044695,"GUADALAJARA BAR","","","AW","Aruba","","",NA,"01-JAN-2013","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","GUADALAJARA"
85047064,"GUADALAJARA BAR","","","AW","Aruba","","",NA,"01-SEP-2014","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","GUADALAJARA"
85048708,"GUADALAJARA BAR & NIGHT CLUB N.V.","","","AW","Aruba","","",NA,"06-OCT-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","GUADALAJARA"
10122292,"QUINCE INTERNATIONAL LTD.","QUINCE INTERNATIONAL LTD.","","BVI","British Virgin Islands","","MOSSACK FONSECA & CO. (SINGAPORE) PTE LTD.  19 KEPPEL ROAD #03-05, 3RD STOREY JIT POH BUILDING SINGAPORE 089058 REPUBLIC OF SINGAPORE *S.I.*",587320,"01-JUN-2007","06-NOV-2008","31-OCT-2008","","Defaulted","Mossack Fonseca","","SGP","Singapore","Panama Papers","The Panama Papers data is current through 2015","","QUINCE"
10161370,"THE QUINCE FOUNDATION","THE QUINCE FOUNDATION","","PMA","Panama","","CREDIT SUISSE CHANNEL ISLANDS LIMITED P. O. BOX 122 HELVETIA COURT; SOUTH ESPLANADE ST. PETER PORT GY1 4EE; GUERNSEY UNITED KINGDOM *S.I.*",700460,"13-AUG-2001","05-JUN-2002","13-NOV-2002","","Defaulted","Mossack Fonseca","05","GGY","Guernsey","Panama Papers","The Panama Papers data is current through 2015","","QUINCE"
20009635,"QUINCE AND COMPANY LIMITED","QUINCE AND COMPANY LIMITED","","BAH","Bahamas","","",9635,"03-JUN-1992","","31-DEC-1994","","","","9635B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","QUINCE"
20122656,"PETER QUINCE LIMITED","PETER QUINCE LIMITED","","BAH","Bahamas","","",122656,"18-JAN-2002","","","","","","122656B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","QUINCE"
10199241,"PARACO ENTERPRISES LTD.","PARACO ENTERPRISES LTD.","","BVI","British Virgin Islands","","POWER POINT INTERNATIONAL CO. LTD. 6F; NO. 72; SEC 2; NANJIN EAST ROAD; TAIPEI CITY; R.O.C. TAIWAN (R.O.C.) *S.I.*",517962,"18-JUN-1996","02-NOV-1999","31-OCT-1999","","Defaulted","Mossack Fonseca","188872","TWN","Taiwan","Panama Papers","The Panama Papers data is current through 2015","","PARACO"
85029268,"UPEGUI N.V.","","","AW","Aruba","","",NA,"04-FEB-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","UPEGUI"
164872,"ENCANTO INTERNATIONAL LIMITED","","","CAYMN","Cayman","Standard International Company","",NA,"20-NOV-2007","","","","Active","Portcullis Trustnet","CR199629","CYM","Cayman Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","ENCANTO"
85000033,"EL ENCANTO","","","AW","Aruba","","",NA,"24-APR-1973","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","ENCANTO"
85000412,"EL ENCANTO FOTO","","","AW","Aruba","","",NA,"15-FEB-1949","","24-JUL-1995","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","ENCANTO"
85000899,"MODESTERIA EL ENCANTO","","","AW","Aruba","","",NA,"01-JAN-1957","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","ENCANTO"
85022816,"EL ENCANTO BOUTIQUE","","","AW","Aruba","","",NA,"26-JAN-1998","","10-AUG-2005","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","ENCANTO"
240242491,"ENCANTO ASIA LIMITED","","","BVI","British Virgin Islands","Business Corporation","",NA,"01-APR-2005","","","","Active","","649345","VGB","British Virgin Islands","Pandora Papers - Commence Overseas","Provider data is current through 2017","","ENCANTO"
240242494,"ENCANTO CAPITAL LIMITED","","","BVI","British Virgin Islands","Business Corporation","",NA,"30-OCT-2013","","","","Active","","1796836","VGB","British Virgin Islands","Pandora Papers - Commence Overseas","Provider data is current through 2017","","ENCANTO"
240242496,"ENCANTO COMPANY LIMITED","","","BVI","British Virgin Islands","Business Corporation","",NA,"23-APR-2007","","","","Active","","1400401","VGB","British Virgin Islands","Pandora Papers - Commence Overseas","Provider data is current through 2017","","ENCANTO"
240242498,"ENCANTO GLOBAL LIMITED","","","BVI","British Virgin Islands","Business Corporation","",NA,"30-MAY-2011","","","","Active","","1651455","VGB","British Virgin Islands","Pandora Papers - Commence Overseas","Provider data is current through 2017","","ENCANTO"
240242505,"ENCANTO VENTURES LIMITED","","","BVI","British Virgin Islands","Business Corporation","",NA,"24-JUL-2009","","","","Active","","1541540","VGB","British Virgin Islands","Pandora Papers - Commence Overseas","Provider data is current through 2017","","ENCANTO"
20013083,"OCAMPO HOLDINGS SOCIEDAD ANONIMA","OCAMPO HOLDINGS SOCIEDAD ANONIMA","","BAH","Bahamas","","",13083,"09-FEB-1993","","11-FEB-2008","","","","13083B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","OCAMPO"
20100648,"OCAMPO LIMITED","OCAMPO LIMITED","","BAH","Bahamas","","",100648,"06-JAN-2000","","","","","","100648B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","OCAMPO"
85029900,"OCAMPO A.V.V.","","","AW","Aruba","","",NA,"19-JUN-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Liquidation date.","OCAMPO"
85010935,"CLAVER N.V.","","","AW","Aruba","","",NA,"19-DEC-1990","","31-JAN-1994","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","CLAVER"
55059423,"247 SUPPORTED LTD","","","MLT","Malta","","",NA,"14-JAN-2014","","","","","","C63479","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","SUPPORTED"
10067880,"FEDCO MANAGEMENT LTD.","FEDCO MANAGEMENT LTD.","","BVI","British Virgin Islands","","FIDUCIOR SA 19; RUE SAINT-LEGER  1204; GENEVA SWITZERLAND",512786,"03-JAN-1995","01-NOV-1999","31-OCT-1999","","Defaulted","Mossack Fonseca","138095","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","FEDCO"
82015203,"FEDCO LIMITED","","","KY","Cayman Islands","","",NA,"","","","","","Appleby","","CYM","Cayman Islands","Paradise Papers - Appleby","Appleby data is current through 2014","","FEDCO"
85021559,"FEDCO ARUBA","","","AW","Aruba","","",NA,"15-NOV-1996","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","FEDCO"
30014279,"FEDCO INVESTMENTS LIMITED","","","BAH","Bahamas","Regular (Local) Company","",NA,"16-DEC-1968","","10-JAN-1972","","","","","BHS","Bahamas","Paradise Papers - Bahamas corporate registry","Bahamas corporate registry data is current through 2016","","FEDCO"
240027058,"FEDCO HOLDINGS LTD.","","","BVI","British Virgin Islands","Business Corporation","",NA,"15-OCT-1997","","","","Active","","252935","VGB","British Virgin Islands","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)","Provider data is current through 2017","","FEDCO"
55080479,"CAMPANIA INTERNAZIONALE GESTIONI TURISTICO-ALBERGHIERI LTD","","","MLT","Malta","","",NA,"04-OCT-1988","","","","In Dissolution","","C9977","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","TURISTICO"
85022557,"CHE...BUENOS AIRES PARRILLA RESTAURANT","","","AW","Aruba","","",NA,"10-DEC-1997","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","PARRILLA"
85040826,"PARRILLA Y ALGO MAS TAKE AWAY","","","AW","Aruba","","",NA,"12-OCT-2009","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PARRILLA"
10214298,"JOHNNY R. SAADE ART COLLECTION LTD.","Johnny R. Saade Art Collection Ltd.","","BVI","British Virgin Islands","","AUDINA TREUHAND AG LANDSTRASSE 37 9490 VADUZ LIECHTENSTEIN",6008505,"05-JAN-2010","06-NOV-2015","31-OCT-2015","","Defaulted","Mossack Fonseca","","LIE","Liechtenstein","Panama Papers","The Panama Papers data is current through 2015","","SAADE"
85000503,"SAADE STORE","","","AW","Aruba","","",NA,"27-APR-1950","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","SAADE"
85002211,"SOLUNA (SAADE STORE) N.V.","","","AW","Aruba","","",NA,"21-MAY-1973","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","SAADE"
85003302,"SAADE FREEZONE N.V.","","","AW","Aruba","","",NA,"13-SEP-1977","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","SAADE"
85035384,"SOLUNA (SAADE STORE) N.V.","","","AW","Aruba","","",NA,"21-MAY-1973","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","SAADE"
10109946,"MONSERRAT COMPAÑIA NAVIERA S.A.","MONSERRAT COMPAÑIA NAVIERA S.A.","","PMA","Panama","","SR. MICHAEL BERL APARTADO 75053 CARACAS 1070-A VENEZUELA",564,"09-MAY-1979","18-JAN-1984","09-AUG-1980","","Dissolved","Mossack Fonseca","","VEN","Venezuela","Panama Papers","The Panama Papers data is current through 2015","","MONSERRAT"
200516752,"MONSERRAT INTERNATIONAL LLC","","","KNA","Saint Kitts and Nevis","","",NA,"13-JAN-2015","","","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","MONSERRAT"
55041272,"MONSERRAT INVESTMENT LTD","","","MLT","Malta","","",NA,"23-JUN-2009","","","","","","C47142","MLT","Malta","Paradise Papers - Malta corporate registry","Malta corporate registry data is current through 2016","","MONSERRAT"
85013238,"LARA-AGUILERA INT'L A.V.V.","","","AW","Aruba","","",NA,"15-APR-1992","","29-DEC-2006","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","AGUILERA"
20122059,"DUQUE CORPORATION","DUQUE CORPORATION","","BAH","Bahamas","","",122059,"22-NOV-2001","","09-FEB-2006","","","","122059B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","DUQUE"
20151110,"DUQUE INVESTMENTS LIMITED","Duque Investments Limited","","BAH","Bahamas","","",151110,"30-OCT-2007","","04-FEB-2009","","","","151110B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","DUQUE"
85030017,"EL DUQUE A.V.V. (I.L.)","","","AW","Aruba","","",NA,"16-JUL-2002","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Liquidation date.","DUQUE"
85047916,"HOET PELAEZ CASTILLO & DUQUE HPCD INTERNATIONAL ATTORNEYS & CONSULTANTS VBA","","","AW","Aruba","","",NA,"25-MAR-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","DUQUE"
85048161,"HOET PELAEZ CASTILLO & DUQUE HPCD INTERNATIONAL ATTORNEYS & CONSULTANTS VBA","","","AW","Aruba","","",NA,"13-MAY-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","DUQUE"
85047916,"HOET PELAEZ CASTILLO & DUQUE HPCD INTERNATIONAL ATTORNEYS & CONSULTANTS VBA","","","AW","Aruba","","",NA,"25-MAR-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PELAEZ"
85048161,"HOET PELAEZ CASTILLO & DUQUE HPCD INTERNATIONAL ATTORNEYS & CONSULTANTS VBA","","","AW","Aruba","","",NA,"13-MAY-2015","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PELAEZ"
85049380,"PELAEZ QUALITY CONTRACTOR","","","AW","Aruba","","",NA,"01-MAY-2016","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","PELAEZ"
10051372,"EL RINCON S.A.","EL RINCON S.A.","","BVI","British Virgin Islands","","EL RINCON S.A. GRANDHALL SECRETARIAL SERVICES LIMITED 26TH FLOOR MASSMUTUAL TOWER 38 GLOUCESTER ROAD WANCHAI, HONG KONG *S.I.*",500226,"11-AUG-1988","24-MAY-2006","30-APR-1996","","Defaulted","Mossack Fonseca","9204","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","RINCON"
10118025,"RINCON FIFTY THREE CORPORATION","RINCON FIFTY THREE CORPORATION","","PMA","Panama","","GREGORY B. SMITH VALLE ESCONDIDO BOQUETE, CHIRIQUI REPUBLICA DE PANAMA",57647,"24-AUG-2006","20-AUG-2014","15-JAN-2015","","Changed agent","Mossack Fonseca","88","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","RINCON"
