"","address_original","lon","lat","type","loctype","address","north","south","east","west"
"2901","VIA PANAMA NO. 52, ROMA 00198",12.4953227,41.9241255,"premise","rooftop","via panama, 52, 00198 roma rm, italy",41.9254044302915,41.9227064697085,12.4967567302915,12.4940587697085
"2902","VIA PASOLINI 16, RAGUSA 97100",14.7015594,36.9176967,"premise","rooftop","via pier paolo pasolini, 16, 97100 ragusa rg, italy",36.9190201302915,36.9163221697085,14.7028560302915,14.7001580697085
"2903","Calle  134  No. 6B-16 (  202 ), Bogota  DC – Colombia",-74.0274714,4.7114626,"subpremise","range_interpolated","cl. 134 #6b-16 202, bogotá, colombia",4.7128115802915,4.7101136197085,-74.0261224197085,-74.0288203802915
"2904","Lote No. 14 De Briasas De Boquete, Chirique",-82.4481944,8.7772318,"locality","approximate","boquete, chiriquí province, panama",8.7989889,8.7389098,-82.4296045,-82.5054788
"2905","Transversal 76ª No. 174-05  Int.14, Bogota  DC – Colombia",-74.0922841,4.7009556,"establishment","rooftop","tv. 76a #174 - 05, bogotá, colombia",4.7023045302915,4.6996065697085,-74.0909378197085,-74.0936357802915
"2906","EDIFICIO TORRE PANAMÁ, PISO 12, COSTAS ESTE PANAMA PANAMÁ",-79.4761806,9.0101545,"street_address","range_interpolated","blvd. costa del este 12, panamá, provincia de panamá, panama",9.0115034802915,9.0088055197085,-79.4748316197085,-79.4775295802915
"2907","Al Joaquim Eugenio De Lima 881 AP 1012; CEP 01403-001; Sao Paulo - SP; Brazil",-46.6530458,-23.568786,"subpremise","rooftop","alameda joaquim eugênio de lima, 881 - conj. 1012 - jardim paulista, são paulo - sp, 01403-001, brazil",-23.5674646697085,-23.5701626302915,-46.6517234697085,-46.6544214302915
"2908","Mapasingue Este Calle 5TA y Av Las Aguas Guayaquil, Ecuador.",-79.8607125,-2.1437928,"intersection","geometric_center","avenida sur & 5ta, 092301 samborondón, ecuador",-2.1424438197085,-2.1451417802915,-79.8593635197085,-79.8620614802915
"2909","Mossfon Building; Third Floor; East 54th Street; Panama; Republic of Panama",-80.782127,8.537981,"country","approximate","panama",9.7145001,7.0409,-77.1584879,-83.0525813
"2910","STREET 103 No 20-42 apto 304 Bogota - Colombia",-74.072092,4.7109886,"locality","approximate","bogotá, bogota, colombia",4.8371311,4.459464,-73.991977,-74.223637
"2911","U 310; 470 ST KILDA RD; MELBOURNE VIC 3004; AUSTRALIA",144.9768696,-37.8412731,"subpremise","rooftop","unit 310/470 st kilda rd, melbourne vic 3004, australia",-37.8398973197085,-37.8425952802915,144.978353580291,144.975655619709
"2912","Rua Itaparuna 1800 – Sao Paulo - Brazil",-46.7293041,-23.6383911,"street_address","rooftop","r. itapaiúna, 1800 - jardim morumbi, são paulo - sp, 05707-001, brazil",-23.6369577197085,-23.6396556802915,-46.7280708697085,-46.7307688302915
"2913","39231 Liberty Street Ste C-6, Fremont California 94538 USA",-121.9643745,37.5042267,"postal_code","approximate","fremont, ca 94538, usa",37.565455,37.453235,-121.917097,-122.002236
"2914","2622 Home Street Hayward California 94542 USA",-122.0326019,37.6561165,"postal_code","approximate","hayward, ca 94542, usa",37.680986,37.642187,-122.008833,-122.0780241
"2915","ConocoPhillips; 600 North Dairy Ashford Road; Houston; Texas; 77079-1175 United States of America",-95.6160828,29.7887281,"premise","rooftop","600 n dairy ashford rd, houston, tx 77079, usa",29.7901972802915,29.7874993197085,-95.6146730697085,-95.6173710302915
"2916","Ave. El Almendro No. 10; Colonia Maquilishuat; El Salvador",-89.2426144,13.6997998,"route","geometric_center","avenida el almendro, san salvador, el salvador",13.7008399,13.6971641,-89.2417538,-89.246488
"2917","600 North Dairy Ashford Road; Houston; Texas 77079; United States of America",-95.6160828,29.7887281,"premise","rooftop","600 n dairy ashford rd, houston, tx 77079, usa",29.7901972802915,29.7874993197085,-95.6146730697085,-95.6173710302915
"2918","2A. CALLE 22-55 CONDOMINIO CAMINO VERDE II CASA 5 ZONA 7 GUATEMALA GUATEMALA",-90.5612162,14.6318288,"route","geometric_center","condominio camino verde, cdad. de guatemala, guatemala",14.6331173802915,14.6304194197085,-90.5598994697085,-90.5625974302915
"2919","AVENIDA LA GUACALCHIA, CASA# 3, RESIDENCIAL QUINTAS DE SANTA ELENA, NUEVO CUSCATLAN, LA LIBERTAD EL SALVADOR",-89.2730741,13.646437,"route","geometric_center","av. guacalchía, nuevo cuscatlan, el salvador",13.648539,13.6444341,-89.2716990697085,-89.2743970302915
"2920","FERNAN GONZALEZ 44,6 CENTRO, 28009, MADRID",-3.6747077,40.4199724,"subpremise","rooftop","c/ de fernán gonzález, 44, 6, retiro, 28009 madrid, spain",40.4213162802915,40.4186183197085,-3.6732514197085,-3.6759493802915
"2921","6, SILVER SEAS, WINDSOR STREET, SLIEMA",14.5017677,35.9123988,"locality","approximate","sliema, malta",35.9190145,35.9053794,14.5150515,14.4927789
"2922","U 310, 470 ST KILDA RD, MELBOURNE VIC 3004",144.9768696,-37.8412731,"subpremise","rooftop","unit 310/470 st kilda rd, melbourne vic 3004, australia",-37.8398973197085,-37.8425952802915,144.978353580291,144.975655619709
"2923","MOUNTAIN VIEW HOMES 6 SANTA BARBARA DE HEREDIA COSTA RICA",-84.1583379,10.0371501,"locality","approximate","heredia province, santa bárbara de heredia, costa rica",10.0468193,10.029636,-84.1544876,-84.1655889
"2924","AV. VISC. DE GUARAPUAVA 4517 AP 222 CURITIBA BRAZIL",-49.2843786,-25.4431014,"subpremise","rooftop","av. visc. de guarapuava, 4517 - 222 - batel, curitiba - pr, 80240-010, brazil",-25.4417308197085,-25.4444287802915,-49.2830397197085,-49.2857376802915
"2925","AV. VISC. DE GUARAPUAVA 4517 AP 222 PARANÁ CURITIBA BRAZIL",-49.2843786,-25.4431014,"subpremise","rooftop","av. visc. de guarapuava, 4517 - 222 - batel, curitiba - pr, 80240-010, brazil",-25.4417308197085,-25.4444287802915,-49.2830397197085,-49.2857376802915
"2926","RUA ALMIRANTE TAMANDARE 136 BAIRRO AMERICA, JOINVILLE 89204-140 BRAZIL",-48.8480395,-26.284909,"street_address","rooftop","r. alm. tamandaré, 136 - américa, joinville - sc, 89204-140, brazil",-26.2835180197085,-26.2862159802915,-48.8466872197085,-48.8493851802915
"2927","COLONIA LOMAS DEL GUIJARRO, AVENIDA JOSÉ MARÍA ESCRIVÁ DE BALAGUER, CASA 3553 TEGUCIGALPA HONDURAS",-87.1865309,14.0946924,"political","approximate","colonia lomas del guijarro, tegucigalpa, francisco morazán, honduras",14.0974184,14.0908379,-87.1790158,-87.1916842
"2928","RESIDENCIAL LOMAS DEL MOLINO, LT-62, KMO.5 CRT. VALLEDEAN TEGUCIGALPA HONDURAS",-87.1684348,14.1098157,"establishment","geometric_center","4r5j+wjg, rn-25, tegucigalpa, francisco morazán, honduras",14.1110788802915,14.1083809197085,-87.1670084197085,-87.1697063802915
"2929","RESIDENCIAL LOMAS DEL MOLINO, KM1 VALL TEGUCIGALPA HONDURAS",-87.1684348,14.1098157,"establishment","geometric_center","4r5j+wjg, rn-25, tegucigalpa, francisco morazán, honduras",14.1110788802915,14.1083809197085,-87.1670084197085,-87.1697063802915
"2930","RESIDENCIAL LOMAS DEL MOLINO, LT-63 CRT. VALLE DE ÁNGELES TEGUCIGALPA HONDURAS",-87.1684348,14.1098157,"establishment","geometric_center","4r5j+wjg, rn-25, tegucigalpa, francisco morazán, honduras",14.1110788802915,14.1083809197085,-87.1670084197085,-87.1697063802915
"2931","R. ANTÔNIO FRANCISCO ROSA, 231 MINAS GERAIS UBERLÂNDIA 38406-064 BRAZIL",-48.2372804,-18.8768486,"street_address","rooftop","r. antônio francisco rosa, 231 - aclimação, uberlândia - mg, 38406-064, brazil",-18.8755025197085,-18.8782004802915,-48.2359091697085,-48.2386071302915
"2932","Av.Cerros de Camacho 660 dpto 502 – Surco –Lima- Perú",-76.9633529,-12.0869093,"subpremise","rooftop","dpto 502, av. cerro de camacho 660, lima 15023, peru",-12.0855164697085,-12.0882144302915,-76.9620200197085,-76.9647179802915
"2933","Costa Rica; San José; Coronado; de la escuela José Ana Marín; 75 metros al norte; casa celeste al lado derecho.",-84.0081923,9.9786896,"establishment","geometric_center","xxhr+fpf, vásquez de coronado, san josé, vázquez de coronado, costa rica",9.9800161802915,9.9773182197085,-84.0066895197085,-84.0093874802915
"2934","GENARO CASTRO IGLESIAS 370; MIRAFLORES; LIMA; PERÚ",-77.0139353,-12.1214027,"street_address","range_interpolated","genaro castro iglesias 370, miraflores 15048, peru",-12.1200521197085,-12.1227500802915,-77.0125033197085,-77.0152012802915
"2935","GENARO CASTRO IGLESIAS 370-MIRAFLORES-LIMA-PERÚ",-77.0139353,-12.1214027,"street_address","range_interpolated","genaro castro iglesias 370, miraflores 15048, peru",-12.1200521197085,-12.1227500802915,-77.0125033197085,-77.0152012802915
"2936","Calz. Lazaro Cardenas #3696 Jardines Ssan Ignacio Guadaljara, Jal. Mexico 44500",-103.4016713,20.6695823,"street_address","rooftop","calz. lázaro cárdenas 3696, jardín de san ignacio, 45040 guadalajara, jal., mexico",20.6708904302915,20.6681924697085,-103.400347119708,-103.403045080292
"2937","112 Aguacalientes. Col Chapaultepec; Tijuana; B.C.; Mexico",-117.0119706,32.5089409,"street_address","rooftop","aguascalientes 112, chapultepec, 22020 tijuana, b.c., mexico",32.5102827302915,32.5075847697085,-117.010582669708,-117.013280630292
"2938","LE VILLAGE, GRAND-RUE, SAINT-MICHEL, BARBAZAN 31510",0.623333,43.0328021,"route","geometric_center","grand-rue st michel, 31510 barbazan, france",43.0341742802915,43.0314763197085,0.6251541,0.6216008
"2939","LE VILLAGE, 77 GRAND-RUE, SAINT-MICHEL, BARBAZAN 31510",0.6236088,43.0327622,"street_address","range_interpolated","77 grand-rue st michel, 31510 barbazan, france",43.0341111802915,43.0314132197085,0.624957780291502,0.622259819708498
"2940","MLECO PAUL HARRIS 581, DPTO 701, PISO 7, TORRE 1, ALT JR, ESQ PEREZ ROCA 318, BARRANCO LIMA PERU",-77.0247698,-12.1423258,"premise","rooftop","jr. pérez roca 318, lima 15063, peru",-12.1410336697085,-12.1437316302915,-77.0234143697085,-77.0261123302915
"2941","13 calle 2-60 zona 10 ofic. 702 Topacio Azul, Guatemala",-90.5138962,14.5990104,"establishment","rooftop","13 calle 2-60, cdad. de guatemala 01010, guatemala",14.6003684802915,14.5976705197085,-90.5124780197085,-90.5151759802915
"2942","Mossfon Building; Second Floor; East 54 th Street; Panama; Republic of Panama",-79.5198696,8.9823792,"locality","approximate","panama city, panamá province, panama",9.2596966,8.9031338,-79.3068941,-79.5993804
"2943","Alfonso Rumazo Gonzalez E15-87; Quito; Ecuador.",-78.4686894,-0.1706283,"route","geometric_center","alfonso rumazo gonzales, quito, ecuador",-0.169111169708498,-0.171809130291502,-78.4671852697085,-78.4698832302915
"2944","RUTA 8, KM 41, 5 S/N, B° GOLF CLUB BUENOS AIRES ARGENTINA",-58.3815591,-34.6036844,"locality","approximate","buenos aires, argentina",-34.5265464,-34.7051011,-58.3351447,-58.5314522
"2945","C ARRECIFE XAMAN HA MZA 30 LT 3 FRACC PLAYACAR SOLIDARIDAD Q.ROO 77710",-87.0803632,20.6138812,"route","geometric_center","arrecife xaman-ha, playacar, 77713 playa del carmen, q.r., mexico",20.6176519,20.6110274,-87.0778789,-87.0836529
"2946","TORTUGAS COUNTRY CLUB BUENOS AIRES TORTUGUITAS 1667 ARGENTINA",-58.7491529,-34.4491529,"establishment","geometric_center","panamericana, manuel alberti, provincia de buenos aires, argentina",-34.4476234697085,-34.4503214302915,-58.7477271697085,-58.7504251302915
"2947","URB LOMAS DE MONTEBIARRITZ 0062, 29688 NUEVA ATALAYA, MALAGA, SPAIN",-5.0204918,36.4704244,"route","geometric_center","c. nueva atalaya, 29688, málaga, spain",36.4730464,36.4683258,-5.0169458,-5.0214967
"2948","5a avenida 18-48 zona 14; Apartamento 7; Edificio Premiere Viatoscana. Guatemala; Guatemala.",-90.5201266,14.612054,"subpremise","rooftop","apartamento 7, 5a avenida 3-18, cdad. de guatemala 01009, guatemala",14.6133922302915,14.6106942697085,-90.5187158197085,-90.5214137802915
"2949","AV Rio Amazonas 4700 N39-14 PB N39CVICENTE CARDENAS IÑAQUITO, ECUADOR.",-78.4877142,-0.1553677,"subpremise","range_interpolated","n39 14 pb, av. río amazonas 4700, quito 170104, ecuador",-0.154018719708498,-0.156716680291502,-78.4863652197085,-78.4890631802915
"2950","ARIAS SCHREIBER 225; MIRAFLORES; LIMA; PERÚ",-77.0117234,-12.1217195,"premise","rooftop","coronel luis arias schreiber 225, miraflores 15048, peru",-12.1203590197085,-12.1230569802915,-77.0103196697085,-77.0130176302915
"2951","Av. Río Amazonas 4700 N39-14 PB Vicente Cárdenas Iñaquito. QUITO-ECUADOR",-78.4836074,-0.1648091,"subpremise","range_interpolated","n39 14 pb, av. río amazonas 4700, quito 170513, ecuador",-0.163460119708498,-0.166158080291502,-78.4822584197085,-78.4849563802915
"2952","Carrera 47 A 91 – 32 Bogotá, Colombia",-74.0609935,4.6793443,"premise","rooftop","cra. 47a #91-32, bogotá, colombia",4.6806897302915,4.6779917697085,-74.0596351697085,-74.0623331302915
"2953","Del Reservorio 109A PB Caupinolino Los Arrayanes; Quito; Ecuador.",-78.3782921,-0.1668073,"route","geometric_center","los arrayanes, 170179 quito, ecuador",-0.1567541,-0.1773917,-78.3714233,-78.3849337
"2954","Avenue 4, North No..6, n 67, Office 310, Cali, Colombia.",-76.5319854,3.4516467,"locality","approximate","cali, valle del cauca, colombia",3.505554,3.2845748,-76.4608249,-76.590503
"2955","4th Avenue ,North #6N-67,Office 310, Building Singlo XX1, Cali, Colombia.",-76.5319854,3.4516467,"locality","approximate","cali, valle del cauca, colombia",3.505554,3.2845748,-76.4608249,-76.590503
"2956","CARRERA 3A NO. 77-65, APTO 601 BOGOTA COLOMBIA",-74.0700839,4.6004886,"subpremise","range_interpolated","cra. 3 #77 apto 601, bogotá, colombia",4.6018798802915,4.5991819197085,-74.0687349197085,-74.0714328802915
"2957","770 HARBOR, DR. KEY BISCAYNE, FLORIDA 33149",-80.1715078,25.6862888,"premise","rooftop","770 harbor dr, key biscayne, fl 33149, usa",25.6876749302915,25.6849769697085,-80.1700619197085,-80.1727598802915
"2958","269 LENOX ST NEW HAM C.T.- U.S.A.",-72.8861154,41.3059916,"street_address","rooftop","269 lenox st, new haven, ct 06513, usa",41.3073672802915,41.3046693197085,-72.8848361197085,-72.8875340802915
"2959","Calle Montserrat Roig; 28 Bajo; 08339 Vilassar de Dalt; Barcelona; Spain",2.3607915,41.5084307,"premise","rooftop","carrer montserrat roig, 28, 08339 vilassar de dalt, barcelona, spain",41.5098216302915,41.5071236697085,2.3621263302915,2.3594283697085
"2960","BRONSWEG 14 , CURACAO, NETHERLANDS ANTILLES",-68.8900599,12.1067774,"street_address","rooftop","14 bronsweg, willemstad, curaçao",12.1081345802915,12.1054366197085,-68.8887357197085,-68.8914336802915
"2961","APARTAMENTO 3-D, RES CAPRI I, AVE CHACAO SUCRE VENEZUELA",-66.8101348,10.4656121,"establishment","geometric_center","f58q+7xf, avenida chacao, caracas 1071, miranda, venezuela",10.4669437302915,10.4642457697085,-66.8087783197085,-66.8114762802915
"2962","RUTA 8, KM 67, COUNTRY EL JAGUEL-PILAR BUENOS AIRES 1629 ARGENTINA",-59.0202136,-34.3991709,"establishment","geometric_center","pilar, buenos aires province, argentina",-34.3978439697085,-34.4005419302915,-59.0188470697085,-59.0215450302915
"2963","Calle Prof. Emilio Aparicio esq. Calle 8; No. 60; Ensanche Julieta; Santo Domingo D. N.; República Dominicana",-69.9485189,18.4693755,"street_address","range_interpolated","c. 8 60, santo domingo, dominican republic",18.4707244802915,18.4680265197085,-69.9471699197085,-69.9498678802915
"2964","Calle D1-1; Quinta 720; Urbanizacion La Lagunita; Municipio El Hatillo; Caracas; Venezuela",-66.800438,10.4316653,"route","geometric_center","calle d-1, caracas 1083, miranda, venezuela",10.4340288,10.4292538,-66.7983341,-66.8024285
"2965","Carrera 44 #23 Sur 65 Apto 801 Medellin - Colombia",-75.5811658,6.1826234,"subpremise","rooftop","cra. 44 #23 sur-65 apto 801, zona 2, envigado, antioquia, colombia",6.1839511802915,6.1812532197085,-75.5797807197085,-75.5824786802915
"2966","Calle Selva Alegre OE5-179 e Isla; Quito - Pichincha - Ecuador",-78.4557113,0.0078043,"street_address","range_interpolated","29 de mayo 179, quito, ecuador",0.00915328029150203,0.00645531970849797,-78.4543623197085,-78.4570602802915
"2967","Carrera 25 #11 - 528 Medellín, Colombia.",-75.5571896,6.1974442,"street_address","range_interpolated","cra. 25 #1-1, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.1987931802915,6.1960952197085,-75.5558406197085,-75.5585385802915
"2968","Sangolqui; calle Luis Cordero 377 y Av. General Enriquez; Edificio River Mall; oficina 1-2; Frente a Farmacia Humana. Sangolqui-Pichincha-Ecuador",-78.4483733,-0.3238793,"premise","geometric_center","avenida general enriquez 377 y, sangolquí 171103, ecuador",-0.322815669708498,-0.325513630291502,-78.4468730197085,-78.4495709802915
"2969","UNIT 114, TOWNHOUSE 12, LA CROISETTE 22-23, PORTO ARABIA PEARL QATAR, DOHA, QATAR",51.5495266,25.3704115,"subpremise","range_interpolated","114, townhouse, 22 porto arabia drive, doha, qatar",25.3717604802915,25.3690625197085,51.5508755802915,51.5481776197085
"2970","UNIT 114, TOWNHOUSE 12, LA CROISETTE 22-23, PORTO ARABIA, PEARL QAT 0 DOHA DOHA",51.5495266,25.3704115,"subpremise","range_interpolated","114, townhouse, 22 porto arabia drive, doha, qatar",25.3717604802915,25.3690625197085,51.5508755802915,51.5481776197085
"2971","AVE. REAL AUDIENCIA N74-104 QUITO, ECUADOR ECUADOR",-78.4836829,-0.1173934,"route","geometric_center","av. real audiencia, quito, ecuador",-0.093778,-0.1419042,-78.4808775,-78.4894015
"2972","VIA MICHELE DE MARCO NR.50 ROME 00169",12.58875,41.8613389,"premise","rooftop","via michele de marco, 50, 00169 roma rm, italy",41.8627715802915,41.8600736197085,12.5900646302915,12.5873666697085
"2973","CARACAS,VENEZUELA",-66.9036063,10.4805937,"locality","approximate","caracas, capital district, venezuela",10.5401335,10.39665,-66.7179533,-67.0627784
"2974","Via  Santa Elena, Altos del Romeral No.678, Parque Lefevre, Panama.",-79.476805,9.0245204,"route","geometric_center","av. sta. elena, panamá, provincia de panamá, panama",9.02568370000002,9.02214769999997,-79.4738568,-79.4785371
"2975","Torre Magna Corp, No. 613, Panama, Republic of Panama",-80.782127,8.537981,"country","approximate","panama",9.7145001,7.0409,-77.1584879,-83.0525813
"2976","Villarreal of Torre,Magna Corp, No.613,Panama, Republic of Panama.",-80.782127,8.537981,"country","approximate","panama",9.7145001,7.0409,-77.1584879,-83.0525813
"2977","Century Tower, # 713 , Via R .J.Alfaro, Panama City, Panama.",-79.5325704,9.0029379,"establishment","geometric_center","2f38+5xf, c. 65 oeste, panamá, provincia de panamá, panama",9.0044692802915,9.0017713197085,-79.5313438197085,-79.5340417802915
"2978","of Torre magna Corp. No. 613, Panama Republic of Panama",-80.782127,8.537981,"country","approximate","panama",9.7145001,7.0409,-77.1584879,-83.0525813
"2979","4-59 CALLE 40 ESTE PANAMA CITY",-79.5331866,8.9733715,"premise","rooftop","c. 40 este 4-59, panamá, provincia de panamá, panama",8.9746965302915,8.9719985697085,-79.5318181697085,-79.5345161302915
"2980","HAVANA",-82.3665956,23.1135925,"locality","approximate","havana, cuba",23.1813159,22.9200574,-82.0911311,-82.574873
"2981","AV.CIRCUNVALACIÓN EL GOLF LOS INCAS 641-DPTO 302-SANTIAGO DE SURCO-LIMA-PERÚ",-76.9606829,-12.0801168,"subpremise","rooftop","dpto 302, av. circunvalación del golf los incas 641, santiago de surco 15023, peru",-12.0787627197085,-12.0814606802915,-76.9593803697085,-76.9620783302915
"2982","Calle La Cascada 255-E 6B-Casa B-Urb.Rinconada Alta-1ra Etapa-La Molina-Lima-Perú",-76.9671401,-12.1227786,"route","geometric_center","c. la cascada, santiago de surco 15023, peru",-12.1214564697085,-12.1241544302915,-76.9657924697085,-76.9684904302915
"2983","Calle San José de los Olleros 108 dpto. 302; Urb.Las Lomas de la Molina; Lima; Perú",-76.9367471,-12.101743,"subpremise","rooftop","dpto. 302, san jose de los olleros 108, la molina 15024, peru",-12.1003961197085,-12.1030940802915,-76.9353514197085,-76.9380493802915
"2984","148-12-1904, Dongfeng Xi Road Yuexiu District, Guangzhou, Guangdong, China",113.25088,23.13323,"route","geometric_center","dong feng xi lu, yue xiu qu, guang zhou shi, guang dong sheng, china",23.13666,23.1316099,113.26233,113.24006
"2985","LOS COCOS #155, EL COCOTAL BAVARO LA ALTAGRACIA DOMINICAN REPUBLIC",-68.4053565,18.6736433,"establishment","geometric_center","mhfv+fv2, punta cana 23000, dominican republic",18.6747667302915,18.6720687697085,-68.4038876697085,-68.4065856302915
"2986","233 CLINTON AVE, NORTH PLAINFIELD 07063, NEW JERSEY, USA",-74.4544942,40.6087167,"premise","rooftop","233 clinton ave, north plainfield, nj 07063, usa",40.6101083802915,40.6074104197085,-74.4530912697085,-74.4557892302915
"2987","233 CLINTON AVE, NORTH PLAINFIELD, NEW JERSEY, UNITED STATES OF AMERICA, 07063",-74.4544942,40.6087167,"premise","rooftop","233 clinton ave, north plainfield, nj 07063, usa",40.6101083802915,40.6074104197085,-74.4530912697085,-74.4557892302915
"2988","C/CONDE DE PENALVER, 63 4C, MADRID 28006",-3.6753702,40.4332199,"subpremise","rooftop","c. del conde de peñalver, 63, 4c, salamanca, 28006 madrid, spain",40.4345624302915,40.4318644697085,-3.6738496197085,-3.6765475802915
"2989","15 Marikit Corner Masaya Streets; West Triangle; Quezon City; Philippines",121.0333233,14.6448997,"establishment","rooftop","c 1, 15 marikit, quezon city, metro manila, philippines",14.6461967302915,14.6434987697085,121.034705680291,121.032007719709
"2990","17282 NW Holcomb Dr Portland,Oregon 97229",-122.8564258,45.5558914,"premise","rooftop","17282 nw holcomb dr, portland, or 97229, usa",45.5572942802915,45.5545963197085,-122.855069719708,-122.857767680292
"2991","16 Avenida “A” 4-20 Zona 1; Guatemala; Guatemala",-90.5017223,14.6421602,"street_address","range_interpolated","16 avenida a 420, cdad. de guatemala, guatemala",14.6434818302915,14.6407838697085,-90.5003194197085,-90.5030173802915
"2992","4018 West 16th Avenue; Vancouver; BC Canada",-123.194148,49.2577985,"street_address","rooftop","4018 w 16th ave, vancouver, bc v6s 2n1, canada",49.2592382802915,49.2565403197085,-123.192791319709,-123.195489280291
"2993","690N Bar La Fuente; Santa Ana; San Jose; Costa Rica",-84.1820735,9.9312697,"locality","approximate","san josé province, santa ana, costa rica",9.9401084,9.9170702,-84.1709559,-84.1906392
"2994","AIXRIVALL; SANT JULIÁ DE LORIA (PRINCIPALITY OF ANDORRA); CARRETARE DE LA PEGUERA; CHALET ELS BESSETS DE DALT",1.5119676,42.4578944,"route","geometric_center","ctra. de la peguera, ad600, andorra",42.4676308,42.4425672,1.5353893,1.4912187
"2995","Avda Carlemany 115; Escaldes Engordany; Principality of Andorra",1.5350488,42.5084172,"premise","rooftop","av. carlemany, 115, ad700 escaldes-engordany, andorra",42.5097859802915,42.5070880197085,1.5364926802915,1.5337947197085
"2996","CALLE SUMARÁN 386; URB. SANTA CATALINA; LA VICTORIA; LIMA; PERÚ",-77.0196225,-12.0841123,"street_address","range_interpolated","sumaran 386, lima 15034, peru",-12.0827791697085,-12.0854771302915,-77.0181917197085,-77.0208896802915
"2997","Av.Industrial 160; Urd.Aurora; Ate.",-76.9855252,-12.0656452,"premise","rooftop","av. industrial 160, lima 15022, peru",-12.0642946197085,-12.0669925802915,-76.9841905697085,-76.9868885302915
"2998","Cra. 5ta no. 131-74; 302 B Edificio Hills; Bogota; COLOMBIA",-74.0248826,4.7101154,"subpremise","rooftop","cra. 5 #131-74 302 b edificio, bogotá, colombia",4.7114704302915,4.7087724697085,-74.0235795697085,-74.0262775302915
"2999","Calle José de la Torre Ugarte 397; Chiclayo; Lambayeque; Perú",-79.8491989,-6.7675741,"street_address","rooftop","josé de la torre ugarte 397, chiclayo 14009, peru",-6.7662283197085,-6.7689262802915,-79.8478164697085,-79.8505144302915
"3000","Carrer beltran i Rozpide 8 Barcelona, Spain",2.1219398,41.3890924,"street_address","rooftop","carrer de beltrán i rózpide, 8, les corts, 08034 barcelona, spain",41.3905140302915,41.3878160697085,2.1232430302915,2.1205450697085
"3001","ESCALDES-ENGORDANY (PRINICPALITY OF ANDORRA); CALLE I'ETANG SALÉ; BLOC; 1º 1ª; EDIFICIO LES TEULADES",1.5387862,42.5100804,"locality","approximate","ad700 les escaldes, andorra",42.5168669,42.5067774,1.5532685,1.5285531
"3002","ESCALDES-ENGORDANY (PRINCIPALITY OF ANDORRA); URBANIZACIÓN CA'N DIUMENGE; CHALET ELS BOIGONS",1.5387862,42.5100804,"locality","approximate","ad700 les escaldes, andorra",42.5168669,42.5067774,1.5532685,1.5285531
"3003","First FloorOliaji Trade CentreFrancis Rachel Street; Victoria; Mahe; Seychelles",55.4532216,-4.625242,"route","geometric_center","francis rachel st, seychelles",-4.6231249,-4.6270578,55.4547764,55.4520072
"3004","KM 27.5 CA-1 a Oriente; Rabanales; Fraijanes; Guatemala",-90.4431618,14.4631813,"locality","approximate","fraijanes, guatemala",14.4842777,14.4540501,-90.4331171,-90.4572623
"3005","19 CALLE 14-60 ZONA 10  GUATEMALA, GUATEMALA.",-90.5057273,14.5891433,"street_address","rooftop","19 calle 14-60, cdad. de guatemala 01010, guatemala",14.5904829302915,14.5877849697085,-90.5043824697085,-90.5070804302915
"3006","Unit 34A South Tower, 34/F Pac Lawton Avenue Bgy South Side, Fort Bonifacio MAKATI CITY Philippines",121.0503183,14.5408671,"neighborhood","approximate","bonifacio global city, taguig, metro manila, philippines",14.5620393,14.5241836,121.0609167,121.022172
"3007","452 FIFTH AVENUE, TOWER 6 NEW YORK CITY UNITED STATES OF AMERICA",-73.9823463,40.7520046,"subpremise","rooftop","452 5th ave tower 6, new york, ny 10018, usa",40.7532969802915,40.7505990197085,-73.9808574197085,-73.9835553802915
"3008","KM. 25.5 CARRETERA A EL SALVADOR, INTERIOR FINCA RUBI FRAIJANES GUATEMALA",-90.3294143,14.2953403,"route","geometric_center","carr. a el salvador, guatemala",14.5940776,14.2251588,-90.0690695,-90.5155665
"3009","911 HARBOR DRIVE, KEY BISCAYNE FLORIDA 33149 UNITED STATES OF AMERICA",-80.1680848,25.6841518,"premise","rooftop","911 harbor dr, key biscayne, fl 33149, usa",25.6854833302915,25.6827853697085,-80.1667238197085,-80.1694217802915
"3010","AVENIDA MOVERA 140 CHALET, 50194 ZARAGOZA, ZARAGOZA",-0.8359831,41.6613953,"street_address","rooftop","av. de movera, 140, 50194 zaragoza, spain",41.6627411302915,41.6600431697085,-0.834577669708498,-0.837275630291502
"3011","PEDRO BALDA CUCALON EDIFICIO ARENA MAR 3 CIUDAD DE MANTA",-80.7056535,-0.9651088,"establishment","geometric_center","27mv+xp5, manta, ecuador",-0.963884569708498,-0.966582530291502,-80.7041689697085,-80.7068669302915
"3012","HENRYKOWSKA 18A STR. WARSAW 03-079",20.979841,52.3574078,"premise","rooftop","henrykowska 18a, 03-079 warszawa, poland",52.3587324302915,52.3560344697085,20.9810328302915,20.9783348697085
"3013","CALLE SAN ANTONIO 57 3-B TENERIFE SANTA CRUZ SPAIN",-16.251927,28.473229,"subpremise","rooftop","c. san antonio, 57, 3 b, 38001 santa cruz de tenerife, spain",28.4745551302915,28.4718571697085,-16.2504883697085,-16.2531863302915
